Gene	exon_phyloP	TSG	OG	NG
RGS9BP	0.654503	0	0	1
ANKRD27	1.6243098409090913	0	0	0
GTF3C3	1.8725762499999998	0	0	0
SPATA24	1.489416894736842	0	0	0
HPSE2	2.6848815333333333	0	0	0
MOSC1	0.5234660555555556	0	0	0
NSUN3	0.71906	0	0	1
DHFRL1	0.10079433333333333	0	0	1
PDE4DIP	0.9610386184971104	0	0	0
ZIC5	1.7366730000000001	0	0	1
SLCO2A1	1.3105346666666666	0	0	0
FBXO43	0.887397	0	0	0
STAT5A	1.9068588444444452	0	0	0
SPTBN2	2.204811092592593	0	0	0
VPS41	2.2428175714285716	0	0	0
LOXL4	2.0861200666666666	0	0	0
ANKS1B	1.903725437500001	0	0	0
CCHCR1	0.7446052727272723	0	0	0
ZSCAN30	0.3057238260869565	0	0	1
ZNF271P	0.5458192	0	0	0
ABAT	1.3097212244897962	0	0	0
PDPN	0.22073848000000001	0	0	0
NPR2	2.764076029411765	0	0	1
SBK1	1.5962494999999999	0	0	1
CLIP3	1.740468458333333	0	0	0
NSUN7	1.0930548260869564	0	0	1
TUBA4A	1.9977669999999996	0	0	0
BSN	1.7884197857142858	0	0	0
FIGNL2	1.803445	0	0	0
CDCA5	0.314106	0	0	0
ZFPL1	1.1689329714285714	0	0	0
REEP2	1.6704005925925929	0	0	0
C19ORF70	0.42129507692307694	0	0	0
POLR2G	1.214112909090909	0	0	0
SLC25A35	1.2981125	0	0	0
PITPNM3	1.676649214285714	0	0	0
SDK2	2.581282072727273	0	0	1
SOX5	2.674763489361702	0	0	0
EFCAB4A	0.39871873170731714	0	0	1
DNAH14	0.730287411764706	0	0	0
KAZN	1.9773337037037035	0	0	1
PRUNE2	1.4358925510204084	0	0	0
BBS1	1.4569327826086969	0	0	0
GPR89B	2.1447177037037037	0	0	0
HACL1	1.372544484848485	0	0	0
BTD	0.4877622592592592	0	0	0
SLFN13	0.0850032333333333	0	0	0
IL20RA	0.4257088	0	0	0
RNLS	1.0646025	0	0	0
ZNF473	0.05007095454545452	0	0	1
VRK3	0.4936580357142857	0	0	1
DYNC1I1	1.852940342857143	0	0	1
CASP10	0.2371357647058824	0	0	0
TSNAXIP1	0.7894054255319151	0	0	0
RANBP10	2.3091699642857146	0	0	0
ADCY5	2.255994024390244	0	0	0
FKRP	0.8453107346938777	0	0	1
STRN4	1.2701012638888889	0	0	0
PCYT2	1.0957308000000001	0	0	0
DUS4L	1.1000534	0	0	0
COG5	1.7788931052631578	0	0	0
CSDC2	1.5578888333333332	0	0	0
RNF144A	1.8539110952380955	0	0	0
TROVE2	1.2782736764705884	0	0	0
UCHL5	1.8542200256410262	0	0	0
SORBS3	1.0800684637681164	0	0	0
KRBA2	0.20391025000000002	0	0	0
OLFML2A	1.3093578333333336	0	0	0
HIST2H2BF	1.5231212857142857	0	0	0
TMEM140	0.0652175	0	0	0
CEP290	1.9000371515151515	0	0	0
TMTC3	2.3866487000000003	0	0	0
GIPC2	1.295005875	0	0	0
GBP2	0.36090042857142857	0	0	0
LASS4	0.5390897659574468	0	0	0
LIM2	1.6567494999999999	0	0	1
ADAL	1.06737575	0	0	0
LCMT2	0.89142675	0	0	0
GPX7	1.5915626	0	0	0
FAM162B	0.717487	0	0	0
HSD11B1L	0.43011819565217374	0	0	1
KIAA1324L	1.9367118333333335	0	0	0
ZSCAN20	1.1367406666666666	0	0	1
LRRC67	1.4648371714285717	0	0	0
TNFSF10	0.42492214285714286	0	0	0
MALL	0.45445777777777774	0	0	1
BNIP1	1.701115066666667	0	0	0
PTN	1.4472631249999999	0	0	0
ITGB3BP	0.514595552631579	0	0	0
EFCAB7	1.45629816	0	0	0
B3GALT2	1.6507515000000001	0	0	0
ALS2CL	0.7255627692307696	0	0	0
KIAA0226L	0.5016529444444444	0	0	0
TOM1L2	1.7467323250000006	0	0	0
COX15	1.8972917500000006	0	0	0
CUTC	2.0960244999999995	0	0	0
TUBA4B	2.072341181818182	0	0	0
NDUFA2	1.0704906666666667	0	0	0
IK	2.3500366410256404	0	0	0
RUNX3	1.6190729444444445	0	0	0
ARHGEF37	1.20766225	0	0	0
CHEK2	1.0863554137931035	1	0	0
HSCB	0.7930042222222222	0	0	0
KLHL14	2.7581602307692306	0	0	0
VGLL2	1.4402298333333332	0	0	0
MRP63	-0.39051349999999996	0	0	0
SKA3	0.5280903333333334	0	0	0
GRIA4	2.4855035116279067	0	0	0
NRBP2	1.4082581538461538	0	0	0
RNF43	1.7288935833333337	1	0	0
CIITA	0.6045400238095239	1	0	0
FMO5	0.9838552916666666	0	0	0
MYCBPAP	0.6316922888888888	0	0	0
CPNE5	2.1652036923076925	0	0	0
LLGL2	1.4377257746478875	0	0	0
SLC44A2	1.7900631153846152	0	0	0
GPER	0.1706667777777778	0	0	0
TRAPPC2L	0.7215240555555555	0	0	0
GALNS	1.1959426341463417	0	0	0
LRRC48	0.6454798965517242	0	0	1
HLCS	0.81835	0	0	0
CARD6	0.3875166	0	0	0
POU4F1	1.693178	0	0	0
KCNJ8	1.4498972	0	0	1
MKRN3	0.5913488888888889	0	0	0
FRRS1	1.2896254000000003	0	0	1
RNASET2	0.22899028571428565	0	0	0
NGFR	1.3885261999999998	0	0	0
DCDC2	1.3080537692307692	0	0	1
RNASEL	0.2891304	0	0	0
FOXG1	1.4630265	0	0	0
ACD	0.535095435897436	0	0	0
IRF5	0.9713032777777778	0	0	0
RPP38	0.2702631875	0	0	0
C10ORF111	-0.2700525	0	0	1
IL18R1	0.32590789473684206	0	0	0
ITGB2	0.5457636363636365	0	0	0
WISP1	1.4865870833333334	0	0	0
LY6G5C	0.1767035882352941	0	0	0
ACACA	2.5272200288461524	0	0	0
LHPP	1.0486843478260872	0	0	0
TADA2A	1.8401359200000003	0	0	0
PPP1R1B	0.8799487083333336	0	0	0
GLS2	1.9500348666666667	0	0	0
DYNC2LI1	1.2010872258064513	0	0	0
SARS2	1.30191028	0	0	0
MRPS12	0.47222712499999997	0	0	0
B3GNT9	0.7617505	0	0	1
FIBCD1	1.0879938571428571	0	0	0
CD40	0.4466400000000001	0	0	0
KAL1	1.2981485	0	0	1
C3ORF33	0.665074846153846	0	0	0
DOCK8	1.828365256097561	0	0	0
SLC17A7	2.193590136363636	0	0	1
CLMN	1.2591682647058826	0	0	0
MLF1	0.8838865	1	0	0
ZNF484	0.48828	0	0	1
C12ORF39	0.569745888888889	0	0	1
HARS2	1.3762898809523807	0	0	0
HARS	1.6830849444444445	0	0	0
GAL3ST4	0.9072242352941177	0	0	1
C10ORF125	0.5386479375	0	0	0
PIGO	1.1898355999999997	0	0	1
ST6GAL2	1.1957828666666666	0	0	0
ATP5S	0.9172471481481485	0	0	1
L2HGDH	1.2872679166666667	0	0	0
ZNF491	0.05805390000000001	0	0	1
TCTN2	0.6391276400000002	0	0	0
THOC3	1.6734794814814817	0	0	0
CTNS	1.0412009696969697	0	0	0
SHPK	1.6505692962962966	0	0	0
ZNF280B	0.2693374285714286	0	0	0
DLX3	1.7919604	0	0	1
C11ORF9	1.7210346874999993	0	0	0
DAPK2	1.4444412894736842	0	0	0
MAMSTR	0.7841795714285714	0	0	1
P2RX5	1.1511321470588234	0	0	1
MPST	0.7667618823529412	0	0	0
TST	0.8237243333333334	0	0	0
LGR5	1.8799507419354833	0	0	0
SLC44A5	1.37253028125	0	0	0
PKD2L2	1.4027243125	0	0	0
NEFM	2.2187005625	0	0	0
ZNF415	-0.08897783673469385	0	0	0
RNF165	2.036643684210526	0	0	1
TOR2A	0.7946717894736842	0	0	0
C18ORF56	0.5077355	0	0	0
ECSIT	0.9783747435897436	0	0	1
C1R	0.9943250789473683	0	0	0
TMPPE	0.2773896666666667	0	0	0
GLB1	1.2964133773584905	0	0	0
PMS2	1.9049691538461542	1	0	0
AIMP2	1.1097944166666667	0	0	0
GTF2H5	0.5123426666666666	0	0	0
SERAC1	1.1902042571428573	0	0	0
SLC16A10	1.5807421818181822	0	0	0
SLC16A11	1.3304285454545455	0	0	1
LRRC45	1.30198675	0	0	1
STRA13	0.2049632083333334	0	0	0
RPL39L	0.12989440000000002	0	0	0
LRRC29	1.2434470909090911	0	0	1
TMEM208	1.2257307857142856	0	0	0
SNAPC5	0.7711469444444444	0	0	1
PTPLAD2	1.0908202142857142	0	0	0
GNPTG	0.8042576333333333	0	0	0
C16ORF42	1.12219	0	0	0
RDH13	0.4213031206896549	0	0	1
ZNF630	0.2829660000000001	0	0	1
FDX1L	0.8978642222222221	0	0	0
ADM2	0.24496014285714288	0	0	0
COPZ1	1.7616057999999994	0	0	0
DMD	2.2208812131147537	0	0	0
KIAA0930	1.4877503023255814	0	0	0
TYMS	1.2845696875000001	0	0	0
ABCG4	2.140528307692308	0	0	0
TRADD	0.7916318461538462	0	0	0
FBXL8	0.3028084000000001	0	0	0
SLCO4A1	0.9511782068965517	0	0	0
RNFT2	1.4780414999999998	0	0	0
C12ORF49	1.3182453076923077	0	0	1
MST1	1.2778496507936512	0	0	0
IFT81	1.735562611111111	0	0	0
IGDCC3	1.862731409090909	0	0	1
TMEM104	1.242038739130435	0	0	0
NAT9	0.7260305384615385	0	0	1
ZNF485	0.11783927272727271	0	0	1
CDK18	1.271751541666667	0	0	0
FES	1.5781845818181823	1	1	0
LRRC49	1.1102438800000003	0	0	0
THAP10	0.3083676	0	0	1
ILDR2	1.8081924999999999	0	0	1
KLC4	1.6847661896551729	0	0	1
MRPL2	1.4740718181818186	0	0	1
RSPO2	1.6777741428571429	1	0	0
HAAO	0.8269337826086955	0	0	0
C20ORF12	0.7745140416666669	0	0	0
POLR3F	1.8228103888888887	0	0	0
GLMN	1.4466748928571427	0	0	0
RPAP2	1.3528285294117646	0	0	0
GINS2	1.5554094444444444	0	0	0
PIGG	0.8762389076923078	0	0	0
ZNF721	-0.021482187499999954	0	0	1
MRPL43	1.12158508	0	0	0
C10ORF2	1.9803143333333326	0	0	1
TSPYL5	0.544169	0	0	0
NUP188	2.402852230769231	0	0	0
DOLK	1.930224	0	0	1
DGCR14	1.6297546250000003	0	0	0
BEND5	2.4825932352941176	0	0	0
TMEM144	0.5952895365853659	0	0	0
FAM83H	1.4017175714285717	0	0	0
TXNDC6	0.8597043448275864	0	0	0
RGS16	1.2019608	0	0	1
FRS3	1.6973923571428575	0	0	0
CCDC75	1.3998736923076922	0	0	0
HEATR5B	2.891188431818182	0	0	0
FRMPD4	2.595643294117647	0	0	0
ESYT3	1.177604526315789	0	0	0
POLDIP2	2.6122297142857143	0	0	0
TMEM199	1.2738869259259258	0	0	0
RNASEH2A	1.4709386428571425	0	0	0
RGS7	2.262947516129032	0	0	0
NUDT7	0.4117809285714286	0	0	0
ZNF714	0.07486845454545453	0	0	1
AMIGO3	2.244652909090909	0	0	0
GATM	1.2316308157894733	0	0	0
MOAP1	-0.028581199999999994	0	0	0
C14ORF109	1.2966514999999998	0	0	0
SCRN3	1.10575246875	0	0	1
CIR1	2.3558190999999997	0	0	0
PYROXD2	1.4610228461538464	0	0	0
LHX2	2.3727055	0	0	1
RNF115	1.8307138571428574	0	0	0
POLR3C	2.0063058461538463	0	0	0
RELB	1.3657607692307698	0	0	0
MRPL49	0.6083308095238096	0	0	0
FAU	0.8729907894736842	0	0	0
ABI3BP	1.1513497943925235	0	0	0
NALCN	2.728233527272728	0	0	0
TSPAN7	1.7530223200000004	0	0	0
ZFP2	0.2916606875	0	0	0
C5ORF55	-0.052218	0	0	1
EXOC3	1.0130140810810808	0	0	0
CHST1	0.9228271250000001	0	0	0
LIG1	1.111539393939394	0	0	0
C19ORF68	0.7919041428571428	0	0	0
NUDT17	0.9352933529411765	0	0	0
LRWD1	0.8315789677419356	0	0	0
ALKBH4	0.807727375	0	0	1
ARNT2	1.9881062000000007	0	0	0
SPOCK3	1.3901962400000005	0	0	0
FAM180A	0.5040223636363635	0	0	1
IL11RA	0.9947734285714286	0	0	0
MRE11A	1.4307719512195125	0	0	0
ANKRD49	0.7920148148148151	0	0	0
TMEM108	0.9349399999999998	0	0	1
AQP3	1.3908773125	0	0	0
WRAP73	0.8541703448275864	0	0	0
NTN3	1.7515129999999999	0	0	1
MAGEE1	0.260369	0	0	0
GRHL2	2.5728232399999995	0	0	0
PCYOX1L	1.2420862857142858	0	0	0
MMP25	1.0936662142857143	0	0	0
KLF8	0.6379831176470587	0	0	0
SLC30A3	0.9044344062500002	0	0	1
KIF4A	1.7692616470588234	0	0	0
PDZD11	1.4007730666666662	0	0	1
TMEM35	1.3768665	0	0	1
CLPB	1.7899917441860465	0	0	0
TMEM200C	0.5729675000000001	0	0	1
GLB1L	1.62063890909091	0	0	1
STK16	1.2618222580645162	0	0	0
COQ9	1.4065482682926826	0	0	0
CIAPIN1	0.9911153157894735	0	0	0
ZSCAN4	0.1717518	0	0	1
NR1H2	0.9376930487804878	0	0	0
SLC15A3	1.061142375	0	0	0
LCN12	-0.12495015625000001	0	0	0
ERI2	0.938923230769231	0	0	0
LOC81691	NA	0	0	1
HNF1B	2.5549482500000003	0	0	0
PLEKHN1	0.6936939599999999	0	0	0
POLL	1.1839793076923073	0	0	0
DPCD	1.1575874999999998	0	0	0
HAUS7	0.020064142857142857	0	0	1
HFM1	1.6887787457627121	0	0	0
MRPL47	1.0372205	0	0	0
NDUFB5	0.9564268157894735	0	0	0
ALDH3B1	0.8896613947368419	0	0	0
HAUS5	0.7291803513513516	0	0	0
SRR	1.2687695499999998	0	0	0
SMG6	1.6523447068965513	0	0	0
HAPLN3	0.7221663125	0	0	0
B3GNT4	0.2856259230769231	0	0	0
PRICKLE4	0.7095833214285714	0	0	0
ZNF540	0.20837531818181815	0	0	0
EIF1AY	0.6263395384615384	0	0	0
RGPD5	0.9511872600000001	0	0	0
SRSF12	1.5544069999999999	0	0	0
NOX4	1.2742821086956524	0	0	0
FAM110C	0.008302333333333337	0	0	0
CA5B	0.6975975333333332	0	0	0
FGF18	1.9348642000000003	0	0	0
DPF1	1.4575918837209298	0	0	0
C6ORF57	0.36156999999999995	0	0	0
ANAPC16	1.25756525	0	0	1
ASCC1	0.9907541304347826	0	0	0
KIAA0319	1.1839511538461538	0	0	0
ADCY4	1.3801781384615388	0	0	0
CIB2	1.1894062916666668	0	0	1
GRIA2	2.80555475	0	0	0
ZNF578	-0.09434100000000001	0	0	1
STAT4	1.843049	0	0	0
C3ORF15	0.8263628666666668	0	0	0
CBWD3	1.1811139285714287	0	0	1
RBKS	1.5788969444444447	0	0	0
BRE	1.6319355172413792	0	0	0
NTHL1	1.1113339090909087	1	0	0
TSC2	1.6975156774193552	1	0	0
MARVELD2	1.032323611111111	0	0	0
ASRGL1	0.5797057037037038	0	0	0
HOXC4	1.9721456999999998	0	0	0
D4S234E	0.6098823571428572	0	0	0
ZSWIM2	1.1597807272727272	0	0	0
FBF1	0.9734288135593222	0	0	0
KIF5A	2.535607848484849	0	0	0
SGSH	1.1350198000000002	0	0	1
RIPPLY2	0.621262	0	0	0
FAM150B	0.6742268124999999	0	0	0
CETN2	1.48924625	0	0	0
NSDHL	1.1642010833333334	0	0	0
BCAM	0.5648291515151515	0	0	0
APBA3	0.894657923076923	0	0	0
MRPL54	0.49973339999999994	0	0	0
TSPAN2	1.5287999375	0	0	0
HPSE	1.3665611176470591	0	0	0
DDX28	0.998653	0	0	0
FAM114A2	0.9639097843137255	0	0	1
MFAP3	0.5530058214285715	0	0	0
FLT3LG	0.645449290322581	0	0	0
CREG2	1.0496293749999999	0	0	1
C14ORF21	1.18080075	0	0	0
DHRS1	0.5741745357142857	0	0	0
CTSK	1.6992140000000002	0	0	0
ZNF385B	1.519520945945946	0	0	0
C7ORF70	0.8226962727272727	0	0	0
MRPL37	1.1782662352941173	0	0	0
CYB5RL	0.522346125	0	0	0
KDM5D	1.09891596	0	0	0
NOL4	1.8242228333333332	0	0	0
RASL10B	1.6833550000000004	0	0	0
TNFRSF11A	0.7939634374999999	0	0	0
PARD6A	1.7431805555555557	0	0	0
RNF215	1.1706097000000004	0	0	1
ATP5SL	0.31642809090909074	0	0	1
NKAIN2	2.1746043846153844	0	0	0
ELMO1	2.0866013157894745	0	0	0
CSPG4	1.2263081999999996	0	0	0
CHP	1.876372523809524	0	0	0
VWDE	1.2575305405405404	0	0	1
LRGUK	1.1893157727272727	0	0	0
EFCAB4B	0.9934925294117647	0	0	0
TRIM36	1.3655449642857147	0	0	0
FCF1	2.0808595416666664	0	0	0
KIAA0317	1.8603862241379303	0	0	0
NDRG2	1.0914462094594597	0	0	0
IL27RA	0.464122	0	0	0
LRRC61	0.0692505	0	0	1
KLF14	1.059694	0	0	0
SLC6A8	1.871822571428571	0	0	0
MPPED2	2.416624772727273	0	0	0
CABLES2	2.0752168333333336	0	0	0
C6ORF203	0.8560905555555557	0	0	0
ZNF784	0.6860310000000001	0	0	0
EMB	0.4941631578947368	0	0	0
ZNF300P1	0.4084212857142857	0	0	0
AMIGO1	1.08353375	0	0	0
PCSK9	0.9285654285714285	0	0	1
RAG2	0.7460765333333335	0	0	0
SHROOM2	1.0082167499999999	0	0	0
TMEM37	0.56887325	0	0	0
ZBTB8B	1.4766007500000002	0	0	0
ZNF620	0.16939466666666667	0	0	1
RASD2	1.4261353333333335	0	0	1
C1ORF101	0.4097213333333333	0	0	0
S1PR5	0.5127892000000001	0	0	0
GPX3	1.3567351578947366	0	0	0
MFAP4	1.1002704615384618	0	0	0
SLC26A11	1.0368946595744681	0	0	0
ESR2	0.8987709722222221	0	0	0
ZNF788	0.07329905555555555	0	0	0
IFI44	0.39502745833333336	0	0	0
LRRC2	0.8672486	0	0	0
CCDC120	0.7070725172413794	0	0	1
DGAT2	1.2734944347826087	0	0	0
HECW1	2.2010343725490196	0	0	0
CBX5	1.8149652307692306	0	0	0
SYTL4	0.9545173225806451	0	0	0
PRSS35	0.5173684	0	0	0
MYO15B	1.076694921428571	0	0	0
TFAP2B	2.9061331	0	0	0
COIL	1.2016481	0	0	0
TATDN3	1.3559794102564102	0	0	0
NSL1	0.7440576875	0	0	0
ZNF572	0.5760413333333333	0	0	0
FGF12	1.90079052173913	0	0	0
GNAZ	1.1028325714285714	0	0	1
SDK1	1.797154440677966	0	0	0
KRT5	1.446579375	0	0	0
C7ORF28B	1.1114108043478261	0	0	0
ZNF418	-0.06659403333333332	0	0	1
CYP11A1	0.9167384074074072	0	0	0
BHLHB9	2.2206249999998616E-4	0	0	0
PCOTH	0.9627026666666667	0	0	0
MIPEP	1.964311304347826	0	0	0
SNX22	0.358692	0	0	1
MMAB	0.751007133333333	0	0	0
MVK	0.8938844166666665	0	0	0
TNFRSF10C	-0.09667573333333332	0	0	0
UNQ766	NA	0	0	0
ZNF334	0.3123527692307692	0	0	1
ARSI	1.6642119999999998	0	0	0
ZNF781	0.23310090909090908	0	0	1
CTSH	0.5798939090909089	0	0	0
CC2D2A	1.4104536865671637	0	0	0
LRRC23	0.6357270882352942	0	0	0
EAF2	1.1684576	0	0	0
IQCB1	0.8378833200000001	0	0	0
SLITRK3	1.7065590000000002	0	0	0
PRSS27	0.4005134166666666	0	0	1
EIF2B1	1.6056359411764707	0	0	0
GTF2H3	1.7331898787878792	0	0	0
ZNF681	0.13061619999999996	0	0	0
DPYSL4	1.7719564399999999	0	0	0
IRF8	1.181710066666667	0	0	0
SLC1A2	2.07041937037037	0	0	0
ONECUT2	1.356757	0	0	0
PIP5K1B	1.4032854000000001	0	0	0
IGSF9	1.3903318928571429	0	0	1
KMO	1.5015972571428573	0	0	0
MAP3K13	1.703449833333333	1	1	0
PTGER3	0.7902585789473684	0	0	0
QRSL1	1.7097910625000001	0	0	0
RTN4IP1	1.6117251333333333	0	0	0
BIK	0.198085	0	0	0
XYLB	1.1997618518518518	0	0	0
C9ORF140	1.022176	0	0	0
HLA-V	0.21155000000000002	0	0	0
BAALC	0.48980690000000005	0	0	0
HIF3A	1.0435985799999998	0	0	0
PTENP1	0.9794173333333333	0	0	0
LIPT1	0.5189172352941176	0	0	0
TSGA10	1.1711956037735851	0	0	0
BECN1	1.6836253035714286	0	0	0
SDSL	0.9707936666666667	0	0	1
C6ORF108	1.0634557	0	0	0
C1ORF115	0.09079400000000001	0	0	1
PLXNB3	1.376422508196721	0	0	0
SYNDIG1	1.2848366666666664	0	0	1
ZNF142	1.0799458846153844	0	0	0
BCS1L	1.8576552	0	0	0
GMNC	1.3559685833333333	0	0	1
TTC5	1.284068633333333	0	0	0
SLC7A7	1.1701609074074075	0	0	0
PRAM1	0.45150325	0	0	0
SERHL2	0.3635396176470588	0	0	1
MEGF10	2.171115636363637	0	0	0
GSN	1.1312156999999998	0	0	0
CHAF1B	1.8279416470588234	0	0	0
SLC22A3	1.7148063571428573	0	0	0
ELTD1	1.8965636111111113	0	0	0
RRP9	2.2052119333333335	0	0	0
PARP3	1.1672912962962962	0	0	0
GNAO1	2.3282436	0	0	0
THNSL2	1.0625626785714284	0	0	1
ISG20	0.30470837037037046	0	0	0
ARHGAP44	1.8356146666666666	0	0	0
PTCD2	0.6598378999999999	0	0	0
MRPS27	0.9036644772727276	0	0	0
ZNF287	0.7881795625	0	0	0
C8ORF48	0.219258	0	0	1
ELOVL2	1.9744991250000001	0	0	0
SLC39A3	0.7363543846153846	0	0	1
STK33	0.8088080681818183	0	0	0
EHHADH	0.7524935555555555	0	0	0
ERCC6L	0.31086824999999996	0	0	0
ACE	1.4490061250000001	0	0	1
TBC1D22B	2.7561035384615384	0	0	0
ST8SIA2	2.1994964166666664	0	0	0
PTGIS	1.3301031666666667	0	0	0
GABRB2	2.0345351249999997	0	0	1
FIG4	2.234206033333334	0	0	0
AKD1	0.9638819687500002	0	0	0
ALDH1A1	1.9699885925925922	0	0	0
LAMB3	1.136339666666667	0	0	0
ARL5C	0.622745875	0	0	1
TTC29	0.6598870625	0	0	1
DPP7	0.7651293999999997	0	0	1
NPRL2	1.371423782608696	0	0	0
CYB561D2	1.309179857142857	0	0	0
ALKBH2	0.8281354705882352	0	0	0
PURG	1.0716307999999999	0	0	1
AKR1C3	0.4657947000000002	0	0	0
TTPA	1.4422387142857145	0	0	0
NMNAT1	0.5801559999999999	0	0	0
LZIC	1.2555051578947367	0	0	0
TNK1	0.9606554516129033	0	0	0
SYT10	1.537600692307692	0	0	1
NKX2-5	1.324171	0	0	0
FAM70A	1.5689772352941176	0	0	0
NPBWR1	0.782876	0	0	0
IRS4	1.150542	1	1	0
MPZL3	0.9774645	0	0	0
AGXT2L1	1.7165742500000003	0	0	0
DSCR6	0.27270266666666665	0	0	1
ZNF135	0.3063671578947369	0	0	1
NACAD	1.5435387999999999	0	0	0
ZNF492	0.11034100000000001	0	0	0
LAGE3	-0.544618	0	0	0
CARD16	0.05826799999999999	0	0	1
GRB7	1.3247464090909096	0	0	0
PPFIA2	2.3862825376344086	0	0	0
KRT7	1.2110823714285714	0	0	0
FAM156B	-0.13513937499999998	0	0	0
DET1	1.4839865499999998	0	0	0
THNSL1	0.44383449999999997	0	0	1
POLE	2.1661712395833344	1	0	0
DGKI	2.2722669615384614	0	0	0
GALNT12	1.9245594166666666	0	0	0
IMPA1	0.8458359428571429	0	0	0
TRAM1L1	0.799086	0	0	0
ZNF829	0.44966622222222224	0	0	1
ZNF568	0.2946549428571428	0	0	1
ALPK1	0.7888213396226414	0	0	0
LY96	0.5905305714285715	0	0	0
SKIV2L	1.9915778524590166	0	0	0
RDBP	1.7655590249999995	0	0	0
TNNI3	0.9208554999999999	0	0	1
TAC4	0.4294727000000001	0	0	0
P2RY2	0.4773597142857144	0	0	0
PROZ	0.48528430769230774	0	0	0
MLH3	1.2436569736842107	0	0	0
BOLA1	0.48332211111111106	0	0	0
PPCDC	0.8801922222222223	0	0	0
SMUG1	0.5850346799999999	0	0	0
PXMP2	1.2604867142857146	0	0	1
SNAP91	1.7939145890410966	0	0	0
CWC15	1.5450787619047621	0	0	0
KDM4D	0.8979636	0	0	0
ABCB9	1.3152367142857142	0	0	1
FXYD4	0.310777	0	0	0
CADPS	2.9175427500000004	0	0	1
PTPRE	1.617797914893617	0	0	0
PTGES	1.060834	0	0	0
ANKRD6	1.5570772622950821	0	0	0
ZNF169	0.22199375	0	0	0
ENKUR	1.0526078333333333	0	0	1
PLEK2	2.0668681428571425	0	0	0
ERC2	2.2174986818181814	0	0	0
EXD1	0.9739403333333331	0	0	0
SPATA17	0.9904636666666665	0	0	1
GPATCH2	1.571063411764706	0	0	0
PARP10	0.32796845614035053	0	0	0
LPPR2	1.4139270740740737	0	0	1
PDE11A	1.8760641739130428	0	0	0
RFESD	0.5464974761904762	0	0	0
CYYR1	0.60493875	0	0	0
EPHX4	2.538613666666667	0	0	1
ZFYVE19	1.0468923555555554	0	0	0
DNAJC17	1.2315161874999998	0	0	0
BEST4	2.1986178888888888	0	0	0
PLA2G6	1.1836545974025976	0	0	0
LONRF3	1.3627561999999998	0	0	0
ZNF658	0.1795316153846154	0	0	1
CYP1A1	1.2244921000000004	0	0	0
PREX2	2.7863872291666674	0	1	0
CERKL	1.2010046	0	0	0
ACOT8	1.0081009285714286	0	0	0
ZSWIM3	0.7345502500000001	0	0	1
IL10RA	0.2779194444444444	0	0	0
RNF25	1.614499652173913	0	0	0
STK36	1.200798411764706	0	0	0
AGAP7	0.5267289999999999	0	0	1
SIGIRR	0.8384991538461543	0	0	0
RND1	1.8425825	0	0	0
HERC2	2.5883074999999995	0	0	0
DNALI1	1.3708358125000002	0	0	0
ASGR1	0.51077048	0	0	0
BTC	0.9052218571428572	0	0	0
DDX43	1.3845675217391304	0	0	0
CRH	1.707886	0	0	0
TMEM180	1.1893706086956524	0	0	0
CXORF56	1.8695787	0	0	0
BFSP1	0.9600318947368425	0	0	0
C11ORF92	0.6238562857142858	0	0	0
SPATA4	0.770354090909091	0	0	0
SURF1	1.1280803999999998	0	0	0
SURF2	0.7167746363636364	0	0	0
NRK	1.3386561621621624	0	0	0
L3MBTL4	0.8838277222222222	0	0	0
TMEM159	0.13740367999999997	0	0	0
S100A2	0.6265233846153847	0	0	0
DHX58	1.1378786666666667	0	0	0
BRSK1	2.2383795714285717	0	0	0
ABCG1	1.2946207500000002	0	0	0
TRPA1	1.4651343055555555	0	0	1
CAND2	2.028323	0	0	0
DPPA4	0.0690881818181818	0	0	0
RPA1	1.7605593214285717	0	0	0
SMYD4	0.8108114782608695	0	0	0
NUDT1	0.567009875	0	0	0
FTSJ2	0.21905969230769237	0	0	0
CHMP4C	1.8283010000000002	0	0	0
CACNA1F	2.1707437192982457	0	0	1
CHTF18	0.8982951594202897	0	0	0
RPUSD1	1.1698610740740736	0	0	1
DNAH3	2.0054897866666677	0	0	0
TMEM217	0.475436923076923	0	0	1
ADAMTSL5	0.762003	0	0	0
TUBGCP2	1.6665145000000001	0	0	0
FAM189A2	1.3518746842105263	0	0	1
PEX11G	0.7124576923076925	0	0	0
SUN3	0.6963738076923076	0	0	0
ZNF511	0.4630960588235295	0	0	0
RNF157	2.0929956216216214	0	0	0
IGSF9B	2.5542124838709674	0	0	0
ANKDD1A	0.7610121891891891	0	0	0
MR1	0.3389057777777779	0	0	0
ISM2	0.5839762000000001	0	0	1
PABPC5	0.9030495	0	0	0
ABCA3	1.5818539285714284	0	0	0
OTUB2	1.3633755	0	0	0
KY	0.9838693749999999	0	0	1
MSMP	0.2684078	0	0	1
HOXB9	1.7504285	0	0	0
SP7	1.312265	0	0	0
PRRT3	0.968015888888889	0	0	1
LSAMP	2.086524739130435	0	0	0
GPR160	0.14695808	0	0	0
SYPL2	1.4391151	0	0	0
GPR148	0.575301	0	0	1
TNS4	1.2559936470588235	0	0	0
CBWD1	0.7553714545454545	0	0	0
RASGRP1	1.766032055555555	0	0	0
GPR158	2.2001412142857144	0	0	0
APOC1	-0.12561836363636367	0	0	0
PAQR9	0.9804035000000001	0	0	1
