Gene	ATAC_seq_peak_signal	TSG	OG	NG
CDH23	30.6320238	0	0	0
GIMAP5	13.38837153	0	0	0
FSD1	51.13784355	0	0	0
FGD2	14.73398189	0	0	0
GRM3	16.62569205	0	1	0
DOC2B	16.77405384	0	0	0
SLC5A2	27.67180639	0	0	1
KCNJ15	35.50689509	0	0	0
TMEM79	97.28160605	0	0	0
HCN1	25.08118426	0	0	0
HTR2C	6.138868157	0	0	0
ZNF124	15.33811412	0	0	0
RGPD1	35.83956418	0	0	0
CYTH4	11.65700117	0	0	0
GABRG3	10.26541229	0	0	0
GPR149	29.40761474	0	0	0
PM20D1	40.27308054	0	0	0
PHYHIP	36.94904665	0	0	0
CD300LB	27.17997365	0	0	1
PDX1	68.12801188	0	0	0
MT1B	12.89030746	0	0	0
HLA-DPA1	18.47894074	0	0	1
NKX2-1	30.11805577	1	1	0
CD36	14.33389404	0	0	1
CABP1	13.81235792	0	0	0
ANO3	12.90767356	0	0	0
FOXI3	11.77967595	0	0	1
NEBL	33.60164013	0	0	0
ABCC2	36.08452022	0	0	0
COL11A2	13.72463931	0	0	0
MPZ	44.76298624	0	0	1
HOXB13	32.44367074	0	0	0
LDHD	121.0260869	0	0	0
JPH3	5.921614918	0	0	0
DGKK	26.20275902	0	0	0
PROK2	6.724826249	0	0	1
MCHR1	15.92810438	0	0	0
CALB2	12.94998965	0	0	1
HLA-DPB1	23.5487958	0	0	1
HLA-DMA	107.9948233	0	0	0
CHST8	18.5468851	0	0	1
DEGS2	28.26570619	0	0	0
ALPK2	23.48768267	0	0	0
C1ORF162	11.15017369	0	0	0
LTB4R	34.0405354	0	0	0
RAB6C	12.68336472	0	0	0
SOX30	27.86159615	0	0	0
DOK7	31.3664597	0	0	0
ACOXL	29.08677078	0	0	0
COL9A3	26.50972206	0	0	0
LRRTM3	18.8034993	0	0	1
FUT9	39.68674216	0	0	0
PLCB2	14.47881679	0	0	0
SLFN12L	52.51424805	0	0	0
DBX1	4.955380404	0	0	1
RET	27.65161159	0	1	0
SCN2A	27.20423123	0	0	1
LPL	11.9898122	0	0	1
CD79B	18.98115036	0	1	0
PPP1R1A	16.22381317	0	0	0
TTLL9	47.79407266	0	0	0
CSF3	10.84531128	0	0	0
FMO2	68.90492668	0	0	0
ZCCHC12	10.13077605	0	0	0
DRGX	14.56525381	0	0	0
P2RX1	7.408060124	0	0	1
CACNG6	9.154194306	0	0	1
TMEM88B	10.08160342	0	0	0
CCR2	6.659525636	0	0	0
AL354898.1	3.319675226	0	0	0
CAPNS2	11.21249609	0	0	1
TSPAN16	52.31747724	0	0	0
TEKT1	14.61574987	0	0	1
ELMO3	33.89197502	0	0	0
AMN	37.02636142	0	0	1
DNAH12	9.773505542	0	0	0
CCRL2	17.74308597	0	0	0
MAP1LC3C	10.65330111	0	0	0
SPIB	3.23181625	0	0	0
NAPSB	50.48187856	0	0	0
ALX3	6.384364917	0	0	0
OR2A9P	4.779778797	0	0	0
SIT1	9.534336669	0	0	1
CHRNA3	33.05906207	0	0	0
KCNQ1	26.37042432	0	0	0
SPATA3	3.407767651	0	0	1
TCL1A	21.45192017	0	1	0
PTPN5	15.79522356	0	0	1
RGS11	10.84148333	0	0	0
LGI3	19.71487184	0	0	0
DPP10	21.70564015	0	0	0
ADH1B	5.012971905	0	0	0
TM4SF18	7.96374645	0	0	1
SNCB	22.45477127	0	0	1
ZNF804B	21.90063879	0	0	0
AHSP	4.495024673	0	0	1
PNMT	193.8193087	0	0	1
TBXAS1	27.73003008	0	0	0
ANXA8L2	9.088448501	0	0	1
SLC4A9	23.73204327	0	0	0
CYP4X1	12.51003189	0	0	0
GJB6	11.72134925	0	0	0
ZNF469	14.84137815	0	0	1
SLC7A3	6.004283103	0	0	1
P2RY8	21.38047557	0	1	0
GPR65	18.47894074	0	0	0
HSPA12B	8.43478166	0	0	0
CARNS1	25.33951656	0	0	0
AKAP14	8.451277258	0	0	1
PROM2	44.11498585	0	0	0
PCDHB1	5.389039887	0	0	1
FAAH2	19.2039587	0	0	1
MAD2L2	46.30274985	0	0	0
MACC1	148.8566637	0	0	0
RASAL3	45.85507683	0	0	0
ETV2	61.47447676	0	0	0
FUT2	18.53441118	0	0	0
HS3ST4	7.704561167	0	0	0
SEMA4A	25.71082086	0	0	0
NLRP6	32.75008809	0	0	0
BHMT2	19.60039903	0	0	1
VSTM2A	341.9659214	0	0	1
TTN	13.77763735	0	0	0
ALOX5AP	14.6625481	0	0	0
GRIK5	22.37690888	0	0	0
TIE1	28.30184315	0	0	0
PTGER1	12.94483558	0	0	0
KCNA4	8.804706226	0	0	1
HLA-G	17.2758924	0	0	0
CHRNA1	16.36564336	0	0	1
CX3CL1	52.96927715	0	0	0
JSRP1	63.11107144	0	0	0
EVX2	6.242526735	0	0	1
S100A9	25.01171336	0	0	0
ACP5	15.8722632	0	0	0
CRMP1	41.71582665	0	0	0
RASGEF1C	41.56798457	0	0	0
LHX6	38.23164532	0	0	0
ILDR1	39.76421726	0	0	0
TULP2	48.35934276	0	0	0
ZPBP	17.08651843	0	0	0
T	11.25279651	0	0	0
CA10	15.01591314	0	0	0
SHISA6	10.15437134	0	0	0
KCNQ3	25.01923289	0	0	1
CD69	13.87832567	0	0	0
CD300E	8.25116405	0	0	1
RYR3	20.45642929	0	0	1
SH2D3C	92.34945544	0	0	0
HS6ST2	10.03066362	0	0	0
LPAR5	49.59316155	0	0	0
SERHL	37.06099574	0	0	0
PRIMA1	11.83103409	0	0	0
VMO1	6.268293974	0	0	0
CALCA	10.82155728	0	0	0
RUFY4	13.3970707	0	0	1
SLC38A3	29.57583254	0	0	0
LAMC3	15.26881125	0	0	0
P2RY13	8.275102073	0	0	0
SYT2	35.32152301	0	0	0
FBXL21	7.933903408	0	0	1
HKDC1	24.70618274	0	0	0
RAP1GAP2	44.86161486	0	0	0
ZSCAN1	43.97031428	0	0	1
OXCT2	8.648268151	0	0	0
SKOR1	16.57421289	0	0	0
GRM2	13.92526054	0	0	1
OTOF	18.5218029	0	0	0
USH1G	8.628277767	0	0	0
NINJ2	23.17575944	0	0	0
PTAFR	28.85179194	0	0	0
BTLA	8.071854968	0	0	0
CECR1	32.13262483	0	0	0
ARL11	14.07679766	0	0	0
MCHR2	3.614380312	0	0	0
GABRA5	10.84450939	0	0	0
B3GNT3	13.12700494	0	0	0
TMEM125	32.52254082	0	0	1
MAPK15	32.4228957	0	0	0
MMP24	10.50771163	0	0	0
SH3TC2	61.45284507	0	0	0
LOC389527	0	0	0	0
NOS1	5.566445703	0	0	0
IGL@	10.51578617	0	0	0
NELL1	17.15490811	0	0	0
GP5	19.16946985	0	0	0
LAIR1	6.700017913	0	0	0
SCNN1G	62.63175075	0	0	0
STON2	39.47212783	0	0	0
C1QTNF4	11.3050668	0	0	0
SMPDL3B	15.07777076	0	0	0
BLK	8.091691938	0	0	0
ABO	11.31130566	0	0	0
SORCS1	13.17159065	0	0	0
ACCN4	6.37842443	0	0	0
CD53	9.02354987	0	0	0
ZNF516	22.90539562	0	0	0
WSCD2	19.21163931	0	0	1
ETS1	58.29577246	0	0	0
ALK	67.5290269	0	1	0
GPT	119.9137946	0	0	0
PDZD4	20.39700038	0	0	0
CD84	6.703482572	0	0	0
BARHL1	13.02950715	0	0	0
PRELP	12.85618957	0	0	0
MS4A6A	3.863924223	0	0	1
HOXB1	7.933903408	0	0	1
TDRD5	20.39700038	0	0	1
ANGPTL5	53.67144231	0	0	0
PILRA	9.696359334	0	0	0
CCR7	85.48810825	0	1	0
CASKIN1	32.92674721	0	0	1
YBX2	42.38661561	0	0	0
PPIP5K1	12.56422152	0	0	0
AP1M2	22.96572774	0	0	0
CXCR5	20.94886157	0	0	0
ZNF474	20.48572444	0	0	0
GSDMC	24.70907061	0	0	0
P2RY10	6.398801563	0	0	1
TAC1	4.749327212	0	0	0
DACT2	8.309457776	0	0	0
TMPRSS2	42.32799161	0	0	0
WBSCR28	30.60417993	0	0	0
PAPOLB	14.47531444	0	0	0
TUBB4	40.61392032	0	0	0
CCR1	4.184705241	0	0	0
PCSK1N	16.80153859	0	0	0
SCGB3A2	14.08865023	0	0	0
SIGLEC7	7.352732585	0	0	0
CTBP2	39.75453	0	0	0
GPR115	21.40582946	0	0	1
LIMS1	71.81271788	0	0	0
TCEB3CL	23.10265537	0	0	1
MAL	27.57188592	0	0	0
SULT1A1	27.73928076	0	0	0
TLX1	9.680183502	0	1	0
EVPL	64.77412506	0	0	0
IRX6	24.11560642	0	0	1
AQP9	53.24807583	0	0	0
NOS2	15.80977531	0	0	0
LOC150786	0	0	0	0
S100A8	14.49732323	0	0	0
C11ORF20	108.9479007	0	0	0
HRC	17.24991341	0	0	0
CLDN3	93.06721993	0	0	0
LHFPL3	27.48753907	0	0	0
GSTM5	13.55865292	0	0	0
A1BG	36.33891323	0	0	1
OSM	21.81140717	0	0	0
NEURL3	19.08252934	0	0	0
HAVCR2	65.94583973	0	0	0
ECSCR	8.281709619	0	0	0
CKM	35.05520339	0	0	0
HK3	74.76172269	0	0	0
SV2C	24.98417116	0	0	1
PSD4	44.65899886	0	0	0
ALLC	16.91148436	0	0	0
PTPRB	14.47531444	1	0	0
IL3RA	4.274976719	0	0	0
PRRG2	30.49371049	0	0	1
TFEC	25.60313473	0	0	0
GLT8D1	41.33820634	0	0	1
OR4D1	11.61074496	0	0	1
OLIG2	63.4661883	0	1	0
GRAMD1B	29.96518872	0	0	0
FEZF2	4.117601542	0	0	1
UNC13D	88.34067891	0	0	0
ACOX2	20.67337449	0	0	0
NOXO1	51.98280364	0	0	0
FXYD1	56.10727839	0	0	0
MC4R	18.62679005	0	0	1
CLEC7A	8.551970161	0	0	0
TMEM45B	33.0566377	0	0	0
LHX5	15.60694803	0	0	1
XKR7	18.0960974	0	0	0
FPR1	7.840205095	0	0	1
HPCAL4	79.25930768	0	0	0
SHE	20.90158105	0	0	0
EPHX3	44.60319703	0	0	0
DOK2	7.754949412	0	0	0
HTR1E	18.78642856	0	0	0
OLFM1	19.99470245	0	0	0
NBPF10	3.714407923	0	0	0
TRH	12.41904712	0	0	0
SYP	33.80634687	0	0	0
VNN2	17.19307257	0	0	1
EPGN	14.21624392	0	0	0
RHCG	9.916651272	0	0	0
LRRC10B	21.87094404	0	0	0
F8A3	3.874926741	0	0	0
BOLL	10.93353463	0	0	1
SULT1B1	9.35132803	0	0	1
RFPL2	18.20732896	0	0	0
GIMAP6	6.167308497	0	0	0
FCER1G	7.378311152	0	0	0
FAM180B	15.0189744	0	0	0
CFP	10.19170259	0	0	0
FCRL1	16.50869357	0	0	0
CD163L1	32.43374204	0	0	1
ABCA9	17.74057884	0	0	0
C13ORF36	16.30361157	0	0	0
OLIG3	11.18340115	0	0	1
FYB	11.16572213	0	0	1
DNAH9	46.46422122	0	0	0
TINAG	59.78943063	0	0	1
HCRT	15.36003228	0	0	0
L1CAM	13.70888837	0	0	0
CHODL	24.37898029	0	0	1
SCEL	18.66152958	0	0	0
AMT	22.98366513	0	0	0
CPAMD8	39.89523888	0	0	1
LSP1	24.85650128	0	0	0
C10ORF99	21.36480159	0	0	0
ADRA1A	18.80783138	0	0	0
MUC21	12.43573477	0	0	0
CD300A	14.28743337	0	0	0
TNFSF8	8.574663191	0	0	0
PAX7	4.926052397	0	0	0
P2RY6	18.70113554	0	0	0
LMOD2	5.005741453	0	0	1
TNNC1	36.43882508	0	0	0
LY86	10.50478011	0	0	1
NOTUM	19.86253596	0	0	0
INHBE	33.11048973	0	0	0
F13A1	35.52841021	0	0	1
FPR2	10.49900627	0	0	0
C5AR1	38.06450634	0	0	1
INSM1	63.43560891	0	0	0
HPN	65.5191589	0	0	0
GOLT1A	69.44910262	0	0	0
FGF19	53.96352512	0	0	0
TMEM71	19.51580271	0	0	0
MS4A1	6.720782671	0	0	0
CNKSR1	27.9612782	0	0	0
CD86	10.57099632	0	0	0
F10	48.66973745	0	0	0
HLA-DQA1	12.27249829	0	0	1
IL31RA	10.77091888	0	0	0
HCLS1	11.65700117	0	0	0
TP73	14.83725897	0	0	0
ACTN3	78.93671711	0	0	0
PON1	31.79091699	0	0	0
SNCG	28.32016626	0	0	0
KIAA1045	29.27682363	0	0	0
DNASE1L2	6.565210118	0	0	1
GJC3	37.78432351	0	0	1
PTCRA	4.525327239	0	0	0
COMP	19.80980049	0	0	0
LGALS9	19.74047275	0	0	0
GRIK3	119.9749972	0	0	0
SEZ6L	38.20702581	0	0	0
CRHR2	10.39699542	0	0	1
GPR143	16.1392892	0	0	0
CLEC2D	27.32653548	0	0	0
TNFRSF18	9.047884233	0	0	0
MPP4	9.614958758	0	0	0
PABPC3	4.089660671	0	0	0
DRD2	30.41020998	0	0	0
ITGAX	13.47773951	0	0	0
RASAL1	35.00041639	0	0	0
KLHL33	8.216805462	0	0	1
SLPI	31.58044248	0	0	0
CKMT2	44.35448711	0	0	1
CLDN6	41.38709864	0	0	0
CDK14	28.33987605	0	0	0
PPYR1	5.563943372	0	0	0
EMILIN3	4.631062043	0	0	0
RBP4	35.53253341	0	0	1
ARC	60.13871827	0	0	0
ART4	26.58464153	0	0	1
ENPP7	13.71335231	0	0	0
DISP1	16.53034212	0	0	0
GRP	6.875719921	0	0	0
CACNA2D2	29.02406891	0	0	0
KIAA0408	21.83110837	0	0	1
C7ORF69	6.66049837	0	0	1
FGD3	20.01676211	0	0	0
PC	105.5672842	0	0	0
EMCN	13.47773951	0	0	0
STAB1	17.25207723	0	0	0
GDA	20.20452238	0	0	0
TNFRSF9	6.587496549	0	0	0
CD22	63.95099705	0	0	0
ABCC6	22.83988509	0	0	0
RNASE6	7.7173597	0	0	0
IGF1	21.30382381	0	0	0
CHRDL2	35.0757999	0	0	0
A2M	18.89236387	0	0	1
DPT	3.895963568	0	0	0
LDHC	9.258340295	0	0	0
FAM19A4	64.72348696	0	0	0
SNX20	12.13864501	0	0	1
RASGRF1	16.2418499	0	0	0
CWH43	23.90347197	0	0	0
ATP2C2	22.49993857	0	0	0
CNGA3	36.35875206	0	0	1
ST8SIA3	10.85993555	0	0	0
ALOX15	9.506118646	0	0	0
C1QL2	8.366001732	0	0	1
ANO9	31.91371489	0	0	0
SLC10A4	9.397117342	0	0	1
LMX1A	12.37096545	0	0	1
KCNJ16	29.38801688	0	0	1
LILRB1	11.93841098	0	0	0
IGHE	11.49876075	0	0	0
ARHGAP15	13.43980554	0	0	0
SMYD1	18.43220446	0	0	0
LILRB2	8.16988079	0	0	0
MARCH10	35.34119037	0	0	1
NPY	20.79850533	0	0	0
RLN2	3.609462985	0	0	0
CATSPER2	15.06116434	0	0	0
CRTAC1	43.97701434	0	0	0
WIF1	9.717749541	1	0	0
TREM1	11.39584868	0	0	0
ANO1	32.75430404	0	0	0
SLC4A10	9.188455999	0	0	0
GPR62	8.961700439	0	0	1
PSKH2	6.993350266	0	0	1
GRIN3B	5.493992926	0	0	0
FCAR	7.895181608	0	0	1
ACSL5	11.59800788	0	0	0
ADARB2	32.3701003	0	0	0
SLC6A2	36.13875654	0	0	0
ESX1	9.240723879	0	0	1
SLC34A2	27.23459897	1	0	0
KCNA5	11.33942926	0	0	1
CACNA1E	8.995126728	0	0	0
ARX	18.32518189	0	0	1
ARHGEF4	28.07056973	0	0	0
KIF1A	62.84006674	0	0	1
CNR2	14.11612734	0	0	0
CNIH2	53.61963525	0	0	0
TMC5	18.71686663	0	0	0
PARVG	11.57954867	0	0	0
RAG1	33.71828532	0	0	0
HLA-DRB5	6.70319092	0	0	1
NDST4	5.129053554	0	0	0
SCN2B	8.609900704	0	0	1
SMOC2	17.9206235	0	0	0
TLR8	19.9030738	0	0	0
NEUROG3	7.193248888	0	0	0
SLC24A4	26.01402679	0	0	0
TNFAIP8L2	28.99250609	0	0	0
FOXN4	25.04862358	0	0	0
FERD3L	5.49967273	0	0	1
HORMAD2	27.80545036	0	0	0
RLN1	12.21217332	0	0	0
C1ORF187	18.17846873	0	0	0
DRD4	5.830632286	0	0	0
C1QTNF9B	5.650095799	0	0	0
TNF	10.16264638	0	0	0
AIM1L	53.6735784	0	0	0
SPRR1B	18.35591174	0	0	0
KLHL30	13.36091546	0	0	1
SP140	18.71546864	0	0	0
GSX1	12.38914818	0	0	1
PNPLA5	13.01217457	0	0	1
KRT31	4.200034626	0	0	0
NRXN1	33.26710881	0	0	0
VIPR2	17.32379746	0	0	0
SIRPB1	10.92748924	0	0	0
NODAL	18.00516424	0	0	0
TNFRSF8	9.734083406	0	0	0
CDKL4	15.14096229	0	0	0
PCSK6	53.40316992	0	0	0
SYT13	249.8285734	0	0	0
C3ORF45	4.927018511	0	0	0
CSMD1	20.16999582	0	0	0
ANXA8L1	23.39332197	0	0	0
CRABP1	27.14086672	0	0	0
KRT6B	9.596800238	0	0	0
PTPN7	17.02536327	0	0	0
CHAD	18.42968962	0	0	1
SLC6A1	21.64489667	0	0	0
SLC1A6	7.443840997	0	0	0
CAV3	8.938500354	0	0	1
IL4	20.06313271	0	0	0
FBN3	23.11465337	0	0	0
C1ORF186	64.172201	0	0	1
PCDHB14	7.880432765	0	0	1
NEUROD2	4.313513096	0	0	0
XIRP1	5.776476691	0	0	0
SRRM4	38.87590875	0	0	0
SLAMF1	3.328380452	0	0	0
C9ORF4	8.378008479	0	0	0
PHOX2A	38.11142689	0	0	0
MURC	5.345539305	0	0	1
ZNF835	20.98686503	0	0	1
KLK5	6.740014574	0	0	0
HGD	21.67190535	0	0	0
GPR110	14.36252494	0	0	0
ITGB7	27.59120299	0	0	0
LRRC70	7.123761651	0	0	1
C14ORF166B	20.56337038	0	0	1
RSPO4	12.17713795	0	0	1
AIM2	52.45317383	0	0	0
SERPINB13	15.52798751	0	0	0
GBP5	21.00556169	0	0	0
MC5R	8.832300322	0	0	0
SLC11A1	33.89141916	0	0	0
CALCR	31.51168801	0	0	0
TAS2R38	8.023976297	0	0	0
RGN	7.329208365	0	0	0
TCERG1L	18.93113485	0	0	0
NKAIN4	45.32477867	0	0	1
GP1BB	11.78691747	0	0	0
NLRP12	9.265448789	0	0	0
HCN2	9.578196827	0	0	0
RNASE1	15.07455477	0	0	0
GPR18	3.251147534	0	0	0
TRIM16L	8.818803988	0	0	1
FXYD7	13.3694027	0	0	1
CYSLTR1	2.937219957	0	0	1
DSCAML1	19.62902506	0	0	0
PTH2R	40.97955436	0	0	1
FAM163A	27.24426163	0	0	0
TBC1D10C	23.06163254	0	0	0
CHRND	15.70895424	0	0	1
PSCA	52.77664825	0	0	0
FGF8	14.08657481	0	0	0
GLT1D1	5.496407364	0	0	0
HEPHL1	6.534343895	0	0	0
CAMKV	35.07169377	0	0	0
PGAM2	31.70552966	0	0	0
ENTPD2	25.5710504	0	0	0
PRPH	34.60812966	0	0	0
CNTNAP5	10.96420798	0	0	0
EPB49	30.17963993	0	0	0
NXPH1	22.72284301	0	0	1
FSTL4	20.57605808	0	0	0
LMO2	37.38354612	0	1	0
TMEM215	8.222647695	0	0	1
IHH	24.61955365	0	0	1
CALML4	20.10058305	0	0	1
GAD2	12.01878513	0	0	1
RSPO1	14.99121123	0	0	0
CSF3R	23.46308165	0	1	0
ZBP1	34.2350428	0	0	1
IPCEF1	15.6037545	0	0	0
PTPN22	81.33683907	0	0	0
IGSF21	5.645213126	0	0	1
C9ORF135	23.82996837	0	0	0
H3F3C	4.803373554	0	0	0
C1ORF210	26.18949689	0	0	0
SLC47A2	31.26754951	0	0	0
HTR1A	4.238625966	0	0	1
CYTL1	4.75919539	0	0	0
ABCC6P1	4.097564478	0	0	0
DUOXA1	29.594242	0	0	0
TDRD10	20.90158105	0	0	0
TCEB3C	23.10265537	0	0	0
C2ORF40	16.79932798	0	0	0
GALR2	36.84646949	0	0	0
PTH2	12.84899799	0	0	0
UCN2	102.0280397	0	0	1
TERT	16.62133524	1	1	0
RAD17	55.39345777	1	0	0
ZMAT4	21.24145629	0	0	1
KRT16	34.40770972	0	0	0
MS4A7	24.84267873	0	0	0
C16ORF54	34.74239217	0	0	0
NANOG	51.10937434	0	0	0
OPRK1	11.63976634	0	0	0
MYOG	7.765524146	0	0	1
GJD2	23.80608729	0	0	1
ENTPD8	22.0524042	0	0	1
LY6K	23.75689289	0	0	0
ARHGAP32	31.15407914	0	0	0
CHRFAM7A	23.37421317	0	0	1
CAB39L	144.3096857	0	0	0
CHRNB2	18.13769765	0	0	0
TBL1Y	2.609251243	0	0	1
CSF2RB	9.542919554	0	0	0
IL2RG	15.91086672	0	0	0
CORT	4.229879502	0	0	1
CD79A	23.78506871	0	1	0
MYH14	40.59161101	0	0	0
UBE2QL1	8.98881335	0	0	0
TLX2	18.27865818	0	0	1
LGALS12	14.06541942	0	0	1
KRTCAP3	39.01886506	0	0	1
SEMA6B	29.80058556	0	0	0
FOLH1	15.34327798	0	0	0
ADPRHL1	129.3621483	0	0	0
CXCR2	15.98227246	0	0	0
MATK	11.30418032	0	0	0
KCNQ2	33.18853741	0	0	1
GPM6B	31.18175723	0	0	0
PF4V1	6.078895037	0	0	0
TRPM1	42.84590376	0	0	0
RENBP	14.14232196	0	0	1
ITGAL	12.83849268	0	0	0
DMGDH	35.99123196	0	0	0
TRPM3	13.43095441	0	0	0
ST6GAL1	26.67975383	0	0	0
CASR	12.08613741	0	0	1
GAPT	12.84669184	0	0	0
FOXI2	10.00911827	0	0	1
RGS18	32.56603668	0	0	0
RGS6	37.58767136	0	0	0
C1ORF130	5.242207122	0	0	0
UPB1	33.20913878	0	0	0
GSTCD	26.1125456	0	0	0
NPIPL2	106.7253378	0	0	0
IL26	21.01573251	0	0	0
RFX6	8.552870412	0	0	0
CXCL10	14.03576984	0	0	0
TMC4	34.74922461	0	0	0
SPOCD1	17.24192951	0	0	0
DIO3	12.96707971	0	0	0
EDAR	20.72670927	0	0	0
CLEC3B	16.86296221	0	0	0
SNC73	9.916651272	0	0	0
RXRG	8.041054752	0	0	0
GIPC3	16.22669989	0	0	0
MSTN	5.71803353	0	0	1
MMRN2	53.06795512	0	0	0
CD1C	9.385272825	0	0	0
MMP1	22.65125154	0	0	0
CARD9	7.430774158	0	0	0
NPW	32.13895651	0	0	0
P2RX2	4.912803831	0	0	1
ASB2	45.24878716	0	0	0
COX6A2	7.836968207	0	0	0
INSRR	23.71190292	0	0	0
VPREB3	4.578813723	0	0	0
ACTA1	5.522515982	0	0	0
RYR1	38.84556961	0	0	0
RBFOX1	16.29819414	0	0	0
GBP6	19.74047275	0	0	0
PLEKHG3	39.28868573	0	0	0
HAPLN4	5.51053592	0	0	1
ZAR1	5.610571855	0	0	1
PAQR6	49.45056017	0	0	0
C1ORF61	73.83762557	0	0	0
OR2L13	6.343583453	0	0	0
TMPRSS12	9.938580084	0	0	0
NLRC4	7.75099999	0	0	0
ADRB3	3.137578982	0	0	0
ACY3	29.03233506	0	0	0
C3AR1	14.35256309	0	0	0
MARCH11	16.51448056	0	0	1
DUOX1	29.594242	0	0	0
COLEC11	55.82264665	0	0	0
ATP8B1	62.32929545	0	0	0
NPB	7.05401543	0	0	0
TRIM54	12.42271802	0	0	0
APOBEC2	13.9655125	0	0	0
TLR7	5.699353586	0	0	0
GABRA1	12.16204996	0	0	1
PSG5	24.96348046	0	0	0
BTK	21.05932496	1	1	0
FGF1	25.33935045	0	0	0
STAG3	55.22292882	0	0	0
WDFY4	8.363416657	0	0	0
NPIP	24.44369101	0	0	0
GPR20	16.73014957	0	0	1
S100P	34.0783469	0	0	0
SLC7A10	13.62117383	0	0	0
TMEM212	16.00459422	0	0	1
SPEG	32.41565798	0	0	0
TCF15	22.96447632	0	0	0
SLC45A4	41.41901766	0	0	0
ANKK1	10.95989288	0	0	0
SLAMF6	4.054739065	0	0	0
WNT3A	5.372360163	0	0	0
GABRA3	9.697736827	0	0	0
KCNK4	10.59167197	0	0	0
RGPD4	5.085266426	0	0	0
SLC5A8	13.73337932	0	0	0
COL18A1	31.75297861	0	0	0
ESPN	30.57470013	0	0	0
KCTD4	11.25583841	0	0	0
IL2	4.571699695	0	0	0
EDN2	31.87042018	0	0	0
GPR120	12.21636157	0	0	0
CLEC4A	8.488604127	0	0	0
PRDM12	6.27963059	0	0	0
GRAP2	33.61413852	0	0	0
NCF4	16.561038	0	0	0
POU4F3	11.66014738	0	0	0
LOC728741	0	0	0	0
MTNR1B	9.906024971	0	0	1
ZNF556	60.36739489	0	0	1
UMODL1	23.29757387	0	0	1
FBXL16	40.39657168	0	0	1
LRRC10	5.139062729	0	0	0
ARSG	52.17935887	0	0	0
SCG2	58.20340832	0	0	0
AQP4	22.38862042	0	0	1
PTPRCAP	10.14938811	0	0	0
C8ORFK29	42.83976764	0	0	0
IGSF1	16.85605923	0	0	1
S100A12	25.60375346	0	0	1
GPR50	7.74847318	0	0	1
SEPT1	36.19382881	0	0	0
RGPD3	4.662742124	0	0	0
UPK3A	26.55534253	0	0	0
KCNK7	18.88720287	0	0	0
TNFSF14	15.62857911	0	0	0
CALB1	19.27898725	0	0	1
PDIA3P	8.915900596	0	0	0
HCRTR2	10.08708987	0	0	1
THBS4	19.0199864	0	0	0
TMEM184A	77.44181647	0	0	0
PMEL	135.7200734	0	0	0
GMFG	119.6542792	0	0	0
KCNJ9	18.24175727	0	0	1
DPEP2	46.42398067	0	0	0
TYROBP	12.24414939	0	0	0
SIGLEC14	3.880860451	0	0	1
SLC5A5	26.644927	0	0	0
MYH7	11.31556008	0	0	0
TMEM176B	40.56941181	0	0	0
CDX2	42.32960145	1	0	0
TSPAN32	25.53199707	0	0	0
GJA4	3.437439362	0	0	1
TRPM2	72.9207502	0	0	0
PCDHB16	25.80283977	0	0	1
PF4	2.710305786	0	0	0
CTXN2	8.578452751	0	0	1
S100Z	16.99969664	0	0	0
IKZF3	51.26229049	0	0	0
HHIPL2	22.82368566	0	0	1
SCNN1B	51.4629803	0	0	0
KLK13	15.81098534	0	0	0
MMP7	17.82135436	0	0	0
POU2AF1	49.29926728	0	1	0
HYLS1	48.38312216	0	0	0
UGT3A1	11.47116955	0	0	0
WISP2	29.55213159	0	0	0
C9ORF71	14.97974146	0	0	0
S100A3	12.38351813	0	0	0
PALLD	32.27978971	0	0	0
CEACAM4	12.00876825	0	0	0
RETN	8.389251563	0	0	0
PLD4	14.93364007	0	0	0
SPARCL1	15.88547122	0	0	0
GPR144	15.89144496	0	0	1
KCNK9	33.12849754	0	0	0
PRDM9	67.62656568	0	0	1
EPS8L1	44.27880113	0	0	1
C11ORF21	17.83855654	0	0	0
GRM1	5.444118918	0	0	0
TJP3	21.69268179	0	0	0
FCER2	4.533105703	0	0	1
SVILP1	13.06016659	0	0	0
TCEAL5	25.71357668	0	0	1
RAB27A	25.13162386	0	0	0
SLC32A1	4.449062853	0	0	0
SNX31	58.21739455	0	0	0
RASL10A	8.104335519	0	0	0
MAPK8IP2	15.39887697	0	0	0
SHISA7	10.75766976	0	0	1
LST1	9.385272825	0	0	0
NEUROD1	33.26710881	0	0	0
GJB4	17.24054856	0	0	1
IFRD1	110.4583111	0	0	0
C14ORF105	14.37198288	0	0	0
SLC6A11	55.90667073	0	0	1
P2RY12	6.359044459	0	0	0
TPM3	149.8225227	1	0	0
NCKAP1L	24.56610728	0	0	0
EGF	13.33742493	0	0	0
CD244	25.94356904	0	0	0
SLC24A2	26.01402679	0	0	1
B3GALT5	12.82893955	0	0	0
PLA2G4F	23.86701822	0	0	0
FGF16	13.41098409	0	0	1
TMEM176A	40.56941181	0	0	0
C15ORF62	46.11208197	0	0	0
TRIML2	8.532757405	0	0	0
TYR	18.17058124	0	0	1
AQP2	23.75257876	0	0	1
CD8A	27.57188592	0	0	0
SKAP1	14.38639824	0	0	0
FOLR3	10.74366726	0	0	0
KLHL1	6.116481492	0	0	0
SIX6	33.5509129	0	0	0
CACNA1B	17.46717096	0	0	0
FGF4	12.73309797	0	0	0
