Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
CNOT4	4850	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	2.5333e-08	2.84704e-07	-0.869492
CNOT4	4850	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	2.26506e-07	1.12764e-06	-0.56153
CNOT4	4850	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.26892e-05	5.27276e-05	-0.172557
CNOT4	4850	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.000543798	0.00312324	-0.24243
CNOT4	4850	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00757258	0.0344841	-0.300737
ZC3H13	23091	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	2.55861e-23	6.6789e-23	-0.266779
ZC3H13	23091	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	4.02728e-11	3.45541e-10	-0.339806
ZC3H13	23091	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	5.67336e-10	1.63498e-09	-0.316713
ZC3H13	23091	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	1.05296e-05	0.00015651	-0.373841
ZC3H13	23091	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	7.35004e-05	0.000286292	-0.499165
ZC3H13	23091	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	0.00665552	0.0166736	-0.095184
ZC3H13	23091	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.00726095	0.025654	-0.172259
ZC3H13	23091	Novel DORGE-OG	monastrol	MCF7	6h	100.0μM	0.00989485	0.134882	-0.283767
FIP1L1	81608	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	1.52495e-07	7.90827e-07	-1.02686
FIP1L1	81608	Novel DORGE-OG	gossypol	MCF7	6h	7.8μM	0.000141838	0.00278768	-0.655867
FIP1L1	81608	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00301187	0.0163016	-0.571372
FIP1L1	81608	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00311662	0.0141407	-0.33159
MAP7D1	55700	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-1.03507
MAP7D1	55700	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	7.91598e-32	4.05947e-31	-0.889528
MAP7D1	55700	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	2.72794e-20	1.37681e-19	-0.777696
MAP7D1	55700	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	8.99117e-10	1.32535e-08	-1.23648
MAP7D1	55700	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	1.8801e-09	2.92379e-08	-1.19008
MAP7D1	55700	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	5.38386e-09	2.33057e-08	-0.52696
MAP7D1	55700	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	3.05274e-07	1.48067e-06	-0.932015
MAP7D1	55700	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	4.32411e-07	4.75232e-06	-1.16058
MAP7D1	55700	Novel DORGE-OG	valproicacid	MCF7	6h	500.0μM	8.21865e-06	0.000564907	-0.450379
MAP7D1	55700	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	7.91413e-05	0.000565976	-0.374408
MAP7D1	55700	Novel DORGE-OG	tacrolimus	MCF7	6h	1.0μM	0.00108011	0.0982329	-0.591573
MAP7D1	55700	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00212353	0.0259215	-0.316229
MAP7D1	55700	Novel DORGE-OG	valproicacid	MCF7	6h	1000.0μM	0.00457146	0.056033	-0.293603
MAP7D1	55700	Novel DORGE-OG	methotrexate	PC3	6h	8.8μM	0.00630915	0.284392	-0.5125
FOXA1	3169	CGC-OG	tretinoin	MCF7	6h	1.0μM	1.4257e-10	5.03895e-09	-0.599562
FOXA1	3169	CGC-OG	LY-294002	MCF7	6h	10.0μM	5.46353e-10	4.07994e-09	-0.363294
FOXA1	3169	CGC-OG	LY-294002	PC3	6h	10.0μM	4.0553e-06	6.72693e-05	-0.759021
FOXA1	3169	CGC-OG	thioridazine	MCF7	6h	10.0μM	0.000233245	0.00164573	-0.3404
FOXA1	3169	CGC-OG	lycorine	MCF7	6h	12.4μM	0.000720271	0.00679886	-0.991833
FOXA1	3169	CGC-OG	PF-00562151-00	PC3	6h	10.0μM	0.00210265	0.260049	-0.657592
FOXA1	3169	CGC-OG	monastrol	MCF7	6h	100.0μM	0.00578458	0.0996758	-0.486262
GLI1	2735	CGC-OG	trichostatinA	MCF7	6h	0.1μM	3.60812e-20	8.86252e-20	-0.286299
GLI1	2735	CGC-OG	trichostatinA	PC3	6h	0.1μM	7.72061e-07	1.72725e-06	-0.186951
GLI1	2735	CGC-OG	trichostatinA	MCF7	6h	1.0μM	0.000157309	0.000329919	-0.194885
GLI1	2735	CGC-OG	helveticoside	MCF7	6h	7.4μM	0.000688967	0.00267523	-0.411085
NAA50	80218	Novel DORGE-OG	pioglitazone	PC3	6h	10.0μM	0.000332374	0.0102287	-0.504559
NAA50	80218	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.000687332	0.00330797	-0.285561
NAA50	80218	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	0.00127669	0.0109837	-0.35851
NAA50	80218	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	0.00191327	0.00750172	-0.531351
NAA50	80218	Novel DORGE-OG	estradiol	HL60	6h	0.01μM	0.00311703	0.285537	-0.309853
NAA50	80218	Novel DORGE-OG	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.00454352	0.152478	-0.432709
NAA50	80218	Novel DORGE-OG	alvespimycin	HL60	6h	0.1μM	0.00592504	0.115098	-0.386051
NAA50	80218	Novel DORGE-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00918023	0.131732	-0.368088
PCDH9	5101	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.960159
PCDH9	5101	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-1.24694
PCDH9	5101	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	2.52522e-29	2.676e-28	-0.868397
PCDH9	5101	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	3.15978e-23	7.00727e-22	-0.583875
PCDH9	5101	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	4.86887e-16	6.27706e-15	-0.814921
PCDH9	5101	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	4.13031e-12	1.3373e-10	-1.41972
PCDH9	5101	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	4.12779e-07	4.57292e-06	-0.755903
PCDH9	5101	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	1.6772e-06	2.40948e-05	-0.332237
PCDH9	5101	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	2.11337e-05	0.000551205	-0.319357
PCDH9	5101	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	2.71281e-05	0.000146995	-0.702324
PCDH9	5101	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	0.00145379	0.00498527	-0.491167
PCDH9	5101	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00392632	0.0202854	-0.362148
PCDH9	5101	Novel DORGE-OG	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.0065975	0.173727	-0.489333
PCDH9	5101	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.00758679	0.0365276	-0.509269
ZIC1	7545	Novel DORGE-OG	tacrolimus	MCF7	6h	1.0μM	0.000371822	0.0979381	-1.02247
CDK8	1024	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	1.50311e-15	3.40995e-15	-0.369964
CDK8	1024	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	2.3517e-15	7.27255e-15	-0.556425
CDK8	1024	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	4.38311e-11	2.9444e-10	-0.466599
CDK8	1024	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	6.16512e-11	1.8712e-10	-0.450578
CDK8	1024	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	8.01267e-07	4.8746e-06	-0.920858
CDK8	1024	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.000391559	0.00127623	-0.245503
CDK8	1024	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	0.00119645	0.0117761	-0.536935
CDK8	1024	Novel DORGE-OG	pioglitazone	PC3	6h	10.0μM	0.00189802	0.0310293	-0.401288
CDK8	1024	Novel DORGE-OG	estradiol	HL60	6h	0.01μM	0.00648813	0.302687	-0.312676
CDK8	1024	Novel DORGE-OG	valproicacid	MCF7	6h	1000.0μM	0.00878977	0.0831586	-0.231753
UBQLN4	56893	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	2.14741e-08	4.1536e-08	-0.199038
UBQLN4	56893	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.4518e-06	6.87025e-06	-0.254909
UBQLN4	56893	Novel DORGE-OG	troglitazone	MCF7	6h	10.0μM	0.000160439	0.0499005	-0.3171
UBQLN4	56893	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.000161742	0.000338874	-0.198747
UBQLN4	56893	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.000680826	0.0060631	-0.279662
UBQLN4	56893	Novel DORGE-OG	ethotoin	MCF7	6h	19.6μM	0.00266654	0.1481	-0.483081
UBQLN4	56893	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00276519	0.0113052	-0.18163
UBQLN4	56893	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00364269	0.01622	-0.213546
UBQLN4	56893	Novel DORGE-OG	AG-013608	PC3	6h	10.0μM	0.00426136	0.136182	-0.447461
UBQLN4	56893	Novel DORGE-OG	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.00675415	0.174695	-0.467052
UBL3	5412	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	1.46709e-34	8.14098e-34	-0.826688
UBL3	5412	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	7.4027e-11	4.86e-10	-0.572313
UBL3	5412	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	1.23463e-07	6.34712e-06	-1.11982
UBL3	5412	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	1.85098e-05	5.37535e-05	-0.414651
UBL3	5412	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	6.38933e-05	0.00161237	-0.873959
UBL3	5412	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	7.62016e-05	0.00151422	-0.809543
UBL3	5412	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	8.23489e-05	0.000836171	-0.509658
UBL3	5412	Novel DORGE-OG	clofazimine	MCF7	6h	8.4μM	0.000209775	0.0171856	-0.519359
UBL3	5412	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	0.000322124	0.00252524	-0.478625
UBL3	5412	Novel DORGE-OG	tacrolimus	MCF7	6h	1.0μM	0.00464245	0.133331	-0.639308
UBL3	5412	Novel DORGE-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00562136	0.101395	-0.430367
UBL3	5412	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.00770667	0.0432146	-0.23293
HOXA3	3200	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.0047873	0.0128971	-0.155261
HOXA3	3200	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	0.0048022	0.0144205	-0.36138
UBE2G1	7326	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.45954e-09	2.01758e-08	-1.3397
UBE2G1	7326	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	3.66751e-09	5.27485e-08	-1.25801
UBE2G1	7326	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	5.81344e-09	1.21147e-07	-1.28106
UBE2G1	7326	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0.00018242	0.000572815	-0.170438
UBE2G1	7326	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	0.000466736	0.00291646	-0.298933
UBE2G1	7326	Novel DORGE-OG	clofazimine	MCF7	6h	8.4μM	0.0047198	0.104297	-0.296431
MAP2K7	5609	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.00260759	0.0073965	-0.116164
PDE4D	5144	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.00148495	0.00649357	-0.165443
PDE4D	5144	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	0.00891701	0.0497473	-0.139286
NT5C2	22978	CGC-OG	tretinoin	HL60	6h	1.0μM	1.04434e-07	5.55238e-06	-0.721328
NT5C2	22978	CGC-OG	tanespimycin	HL60	6h	1.0μM	0.000109453	0.000659742	-0.314603
NT5C2	22978	CGC-OG	pioglitazone	PC3	6h	10.0μM	0.000201389	0.00724127	-0.507572
NT5C2	22978	CGC-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.000308875	0.0180409	-0.547666
NT5C2	22978	CGC-OG	geldanamycin	HL60	6h	1.0μM	0.00045478	0.00529768	-0.446217
NT5C2	22978	CGC-OG	rosiglitazone	PC3	6h	10.0μM	0.000639988	0.0264521	-0.580602
NT5C2	22978	CGC-OG	cephaeline	MCF7	6h	6.0μM	0.000662595	0.00180025	-0.635491
NT5C2	22978	CGC-OG	clofazimine	MCF7	6h	8.4μM	0.000750214	0.0369349	-0.452435
NT5C2	22978	CGC-OG	butylhydroxybenzoate	MCF7	6h	20.6μM	0.00101239	0.0880783	-0.454157
SSBP3	23648	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	2.78092e-35	8.70812e-35	-0.532186
SSBP3	23648	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	4.66017e-35	2.61394e-34	-0.798447
SSBP3	23648	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	2.084e-11	1.21155e-10	-0.591872
SSBP3	23648	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	1.49922e-08	9.72967e-08	-0.982528
SSBP3	23648	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	8.2854e-08	2.11184e-07	-0.432055
SSBP3	23648	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	8.61223e-07	3.72418e-06	-0.265134
SSBP3	23648	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	0.000102179	0.00224992	-0.70189
SSBP3	23648	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	0.000296071	0.00235513	-0.394135
SSBP3	23648	Novel DORGE-OG	valproicacid	MCF7	6h	500.0μM	0.00248482	0.0345404	-0.357546
SSBP3	23648	Novel DORGE-OG	valproicacid	HL60	6h	200.0μM	0.00867401	0.0874501	-0.469527
SSBP3	23648	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00996407	0.0434805	-0.207327
CCDC88A	55704	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-1.23355
CCDC88A	55704	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	1.98263e-19	9.50883e-19	-1.00217
CCDC88A	55704	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	4.48168e-14	1.33613e-13	-0.576275
CCDC88A	55704	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	5.05355e-10	3.04756e-09	-0.492157
CCDC88A	55704	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	5.93565e-08	2.29334e-07	-0.568807
CCDC88A	55704	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	0.00158572	0.0154004	-0.892942
CCDC88A	55704	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	0.00447558	0.0286032	-0.815931
CCDC88A	55704	Novel DORGE-OG	rottlerin	MCF7	6h	10.0μM	0.00664057	0.0655776	-0.533332
CSF3R	1441	CGC-OG	tretinoin	HL60	6h	1.0μM	1.5725e-05	0.000304253	-1.0999
CSF3R	1441	CGC-OG	ethisterone	MCF7	6h	12.8μM	0.00304297	0.656797	-0.620863
CSF3R	1441	CGC-OG	cotinine	MCF7	6h	22.6μM	0.00390241	0.523183	-0.58175
CSF3R	1441	CGC-OG	LM-1685	MCF7	6h	10.0μM	0.00942552	0.574385	-0.530296
SIX1	6495	CGC-OG	trichostatinA	PC3	6h	0.1μM	8.89789e-22	3.37393e-21	-0.638673
SIX1	6495	CGC-OG	tretinoin	MCF7	6h	1.0μM	1.7993e-18	1.84731e-16	-0.975781
SIX1	6495	CGC-OG	trichostatinA	PC3	6h	1.0μM	0.0021817	0.00492248	-0.300667
SIX1	6495	CGC-OG	chlorpromazine	MCF7	6h	1.0μM	0.0041462	0.615114	-0.287374
SIX1	6495	CGC-OG	trichostatinA	HL60	6h	0.1μM	0.00426488	0.0111096	-0.210632
SIX1	6495	CGC-OG	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.0084967	0.188927	-0.372099
