Gene	GeneID	Gene_type	DORGE-TSG_score	Drug_Name	Cell_Line	Time	Dose	p-value	q-value	Fold_Change	Specificity
TMEM87A	25963	Novel DORGE-TSG	0.689132377662306	valproicacid	HL60	6h	200.0μM	6.12704E-6	0.00152453	0.596484	0.002352941176470588
TMEM87A	25963	Novel DORGE-TSG	0.689132377662306	valproicacid	PC3	6h	1000.0μM	9.6559E-6	0.0270799	0.723844	0.01818181818181818
TMEM87A	25963	Novel DORGE-TSG	0.689132377662306	valproicacid	MCF7	6h	200.0μM	1.1254E-5	0.00294417	0.357483	0.02127659574468085
TMEM87A	25963	Novel DORGE-TSG	0.689132377662306	valproicacid	HL60	6h	1000.0μM	1.32541E-4	0.0118614	0.503348	0.002985074626865672
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trichostatinA	PC3	6h	0.1μM	0.0	0.0	1.19191	2.787068004459309E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	1.12337	2.373605506764776E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trichostatinA	MCF7	6h	1.0μM	1.80891E-32	2.9495E-31	1.04934	2.809778027535825E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trichostatinA	PC3	6h	1.0μM	1.93165E-18	4.83536E-17	0.993733	2.996703626011388E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	LY-294002	MCF7	6h	10.0μM	7.42026E-16	1.30944E-14	0.593729	3.629764065335753E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trichostatinA	HL60	6h	1.0μM	5.75548E-8	4.56658E-7	1.36756	4.340277777777778E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	lanatosideC	MCF7	6h	4.0μM	3.9365E-7	2.92382E-6	0.996976	3.498950314905528E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	digoxigenin	MCF7	6h	10.2μM	5.1742E-7	5.56372E-6	1.04616	4.154549231408392E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	thioridazine	MCF7	6h	10.0μM	5.7337E-7	8.96143E-6	0.447809	4.428697962798937E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	helveticoside	MCF7	6h	7.4μM	7.12873E-7	5.59549E-6	0.937227	3.834355828220859E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	trifluoperazine	MCF7	6h	10.0μM	1.4735E-6	4.4387E-5	0.46409	5.824111822947001E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	sirolimus	MCF7	6h	0.1μM	4.013E-5	2.71336E-4	0.274265	4.199916001679967E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	thioridazine	PC3	6h	10.0μM	1.2784E-4	0.00343512	0.704644	0.001420454545454545
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	genistein	MCF7	6h	10.0μM	2.76438E-4	0.012644	0.35035	0.00308641975308642
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	prochlorperazine	MCF7	6h	10.0μM	3.17785E-4	0.00423981	0.324338	8.103727714748784E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	lycorine	MCF7	6h	12.4μM	3.56059E-4	0.00436541	0.713306	6.381620931716656E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	tanespimycin	PC3	6h	1.0μM	5.93518E-4	0.00592613	0.369609	8.123476848090983E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	diethylstilbestrol	MCF7	6h	15.0μM	9.90132E-4	0.0613766	0.565898	0.02564102564102564
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	LY-294002	PC3	6h	10.0μM	9.94638E-4	0.00649569	0.362008	4.699248120300752E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	phenoxybenzamine	MCF7	6h	11.8μM	0.00142545	0.00671745	0.53595	5.060728744939271E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00174078	0.00853983	0.310019	5.040322580645161E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	troglitazone	PC3	6h	10.0μM	0.00399145	0.0800212	0.423432	0.003508771929824561
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	rosiglitazone	PC3	6h	10.0μM	0.00755995	0.121007	0.481559	0.004739336492890996
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	fluphenazine	MCF7	6h	10.0μM	0.00837479	0.0548661	0.260446	7.541478129713424E-4
ITPKB	3707	Novel DORGE-TSG	0.859153165649161	tretinoin	MCF7	6h	1.0μM	0.00932483	0.0526601	0.216651	7.462686567164179E-4
SDHA	6389	CGC-TSG	0.720234207671954	thioridazine	MCF7	6h	10.0μM	3.20793E-6	4.06E-5	0.432025	4.428697962798937E-4
SDHA	6389	CGC-TSG	0.720234207671954	prochlorperazine	MCF7	6h	10.0μM	7.19001E-5	0.00129264	0.346951	8.103727714748784E-4
SDHA	6389	CGC-TSG	0.720234207671954	phenoxybenzamine	MCF7	6h	11.8μM	1.09519E-4	7.2436E-4	0.574148	5.060728744939271E-4
SDHA	6389	CGC-TSG	0.720234207671954	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	3.0895E-4	0.00190091	0.303293	5.040322580645161E-4
SDHA	6389	CGC-TSG	0.720234207671954	loperamide	MCF7	6h	7.8μM	3.41629E-4	0.0119053	0.519296	0.003378378378378379
SDHA	6389	CGC-TSG	0.720234207671954	trifluoperazine	MCF7	6h	10.0μM	5.45433E-4	0.00538978	0.310006	5.824111822947001E-4
SDHA	6389	CGC-TSG	0.720234207671954	estradiol	MCF7	6h	0.01μM	0.00169314	0.0872538	0.24009	0.01351351351351351
SDHA	6389	CGC-TSG	0.720234207671954	fluphenazine	MCF7	6h	10.0μM	0.00234257	0.0213252	0.256389	7.541478129713424E-4
SDHA	6389	CGC-TSG	0.720234207671954	geldanamycin	MCF7	6h	1.0μM	0.00352285	0.0129239	0.22815	3.961965134706815E-4
SDHA	6389	CGC-TSG	0.720234207671954	clozapine	MCF7	6h	10.0μM	0.004333	0.340063	0.256912	1.0
SDHA	6389	CGC-TSG	0.720234207671954	haloperidol	MCF7	6h	10.0μM	0.00599725	0.225413	0.162218	0.04
SDHA	6389	CGC-TSG	0.720234207671954	levonorgestrel	MCF7	6h	12.8μM	0.00855978	0.381121	0.361199	0.05882352941176471
EPN1	29924	Novel DORGE-TSG	0.753243414482427	genistein	MCF7	6h	10.0μM	7.84791E-4	0.0251639	0.275498	0.00308641975308642
EPN1	29924	Novel DORGE-TSG	0.753243414482427	promazine	MCF7	6h	12.4μM	0.00768705	0.384649	0.358672	1.0
FBN1	2200	Novel DORGE-TSG	0.652074853604491	arachidonicacid	MCF7	6h	10.0μM	0.00200301	0.14094	0.789387	0.03225806451612903
FBN1	2200	Novel DORGE-TSG	0.652074853604491	rosiglitazone	PC3	6h	10.0μM	0.00331609	0.0758766	0.744596	0.004739336492890996
FBN1	2200	Novel DORGE-TSG	0.652074853604491	troglitazone	PC3	6h	10.0μM	0.00503429	0.0939965	0.557629	0.003508771929824561
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	trichostatinA	PC3	6h	0.1μM	0.0	0.0	0.920049	2.787068004459309E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	trichostatinA	MCF7	6h	0.1μM	6.83834E-43	2.39902E-42	0.412115	2.373605506764776E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	trichostatinA	PC3	6h	1.0μM	3.69209E-17	6.34438E-16	0.698476	2.996703626011388E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	trichostatinA	MCF7	6h	1.0μM	4.98624E-12	1.6017E-11	0.30825	2.809778027535825E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	lanatosideC	MCF7	6h	4.0μM	3.57735E-7	2.68592E-6	0.793961	3.498950314905528E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	digoxigenin	MCF7	6h	10.2μM	6.54296E-7	6.85193E-6	0.758086	4.154549231408392E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	helveticoside	MCF7	6h	7.4μM	2.62835E-5	1.42917E-4	0.569615	3.834355828220859E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	trichostatinA	HL60	6h	1.0μM	4.73761E-5	1.92428E-4	0.615	4.340277777777778E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	tanespimycin	MCF7	6h	1.0μM	1.21614E-4	3.89748E-4	0.141165	2.959455460195324E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	tanespimycin	PC3	6h	1.0μM	4.0059E-4	0.00433746	0.26305	8.123476848090983E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	geldanamycin	MCF7	6h	1.0μM	0.00107348	0.00447558	0.211499	3.961965134706815E-4
TRIOBP	11078	Novel DORGE-TSG	0.890988817281003	beta-escin	MCF7	6h	3.2μM	0.00176559	0.159493	0.433413	0.2
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	1.20108	2.373605506764776E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	PC3	6h	0.1μM	0.0	0.0	1.06281	2.787068004459309E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	MCF7	6h	1.0μM	1.62592E-25	1.20262E-24	0.857669	2.809778027535825E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	HL60	6h	0.1μM	8.35432E-23	1.78278E-21	0.770286	4.476275738585497E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	PC3	6h	1.0μM	9.56303E-19	2.65566E-17	0.960905	2.996703626011388E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	LY-294002	MCF7	6h	10.0μM	1.56818E-16	3.03416E-15	0.498941	3.629764065335753E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	trichostatinA	HL60	6h	1.0μM	6.89544E-14	5.86637E-12	1.8075	4.340277777777778E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	lanatosideC	MCF7	6h	4.0μM	7.12005E-11	1.47634E-9	1.48204	3.498950314905528E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	helveticoside	MCF7	6h	7.4μM	2.77927E-10	5.70575E-9	1.34195	3.834355828220859E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	sirolimus	MCF7	6h	0.1μM	7.81167E-10	1.60902E-8	0.405974	4.199916001679967E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	fulvestrant	MCF7	6h	1.0μM	1.82177E-9	5.10464E-8	0.408752	6.825938566552901E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	LY-294002	HL60	6h	10.0μM	2.38308E-9	2.53401E-7	0.702458	6.345177664974619E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	LY-294002	PC3	6h	10.0μM	2.42736E-7	6.35015E-6	0.750119	4.699248120300752E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	digoxigenin	MCF7	6h	10.2μM	1.32627E-6	1.28206E-5	1.14547	4.154549231408392E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	wortmannin	MCF7	6h	0.01μM	2.51342E-6	5.77994E-5	0.38095	7.390983000739098E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	cephaeline	MCF7	6h	6.0μM	2.6732E-6	1.09905E-5	0.796943	3.364737550471063E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	tretinoin	HL60	6h	1.0μM	2.92737E-5	4.89508E-4	0.514435	9.216589861751152E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	sirolimus	PC3	6h	0.1μM	1.36955E-4	0.00290934	0.587461	6.915629322268327E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	valproicacid	HL60	6h	500.0μM	4.07159E-4	0.00560339	0.538276	6.596306068601583E-4
XPOT	11260	Novel DORGE-TSG	0.840277106550329	valproicacid	HL60	6h	200.0μM	8.30168E-4	0.0243014	0.456803	0.002352941176470588
XPOT	11260	Novel DORGE-TSG	0.840277106550329	valproicacid	HL60	6h	1000.0μM	0.00112705	0.030154	0.502196	0.002985074626865672
XPOT	11260	Novel DORGE-TSG	0.840277106550329	sirolimus	HL60	6h	0.1μM	0.00487953	0.161453	0.243621	0.009615384615384616
XPOT	11260	Novel DORGE-TSG	0.840277106550329	wortmannin	HL60	6h	0.01μM	0.00866879	0.249649	0.277966	0.01136363636363636
SLC6A6	6533	Novel DORGE-TSG	0.918220196904664	cephaeline	MCF7	6h	6.0μM	1.93947E-5	6.85287E-5	0.420793	3.364737550471063E-4
SLC6A6	6533	Novel DORGE-TSG	0.918220196904664	trichostatinA	MCF7	6h	0.1μM	1.04922E-4	1.80196E-4	0.0958932	2.373605506764776E-4
SLC6A6	6533	Novel DORGE-TSG	0.918220196904664	trichostatinA	HL60	6h	1.0μM	0.0010057	0.0031532	0.361275	4.340277777777778E-4
SLC6A6	6533	Novel DORGE-TSG	0.918220196904664	trichostatinA	MCF7	6h	1.0μM	0.00136265	0.0026651	0.170382	2.809778027535825E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	trichostatinA	PC3	6h	0.1μM	0.0	0.0	4.87838	2.787068004459309E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	trichostatinA	PC3	6h	1.0μM	1.26478E-17	2.4023E-16	2.6448	2.996703626011388E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	helveticoside	MCF7	6h	7.4μM	3.9384E-10	7.68879E-9	2.65759	3.834355828220859E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	trichostatinA	MCF7	6h	0.1μM	5.03145E-7	9.36369E-7	0.442489	2.373605506764776E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	lanatosideC	MCF7	6h	4.0μM	4.90831E-5	2.32626E-4	1.60521	3.498950314905528E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	beta-escin	MCF7	6h	3.2μM	6.12693E-5	0.0195449	1.47033	0.2
RIN2	54453	Novel DORGE-TSG	0.853830635489832	arachidonicacid	MCF7	6h	10.0μM	4.13803E-4	0.0817162	0.868182	0.03225806451612903
RIN2	54453	Novel DORGE-TSG	0.853830635489832	valproicacid	PC3	6h	1000.0μM	4.43236E-4	0.0493444	1.10067	0.01818181818181818
RIN2	54453	Novel DORGE-TSG	0.853830635489832	digoxigenin	MCF7	6h	10.2μM	4.6482E-4	0.0021888	0.912443	4.154549231408392E-4
RIN2	54453	Novel DORGE-TSG	0.853830635489832	troglitazone	PC3	6h	10.0μM	7.99323E-4	0.0268043	0.928541	0.003508771929824561
RIN2	54453	Novel DORGE-TSG	0.853830635489832	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00319497	0.0717484	0.902825	0.0045662100456621
RIN2	54453	Novel DORGE-TSG	0.853830635489832	6-bromoindirubin-3'-oxime	PC3	6h	0.5μM	0.00431785	0.11939	0.843182	0.01388888888888889
RIN2	54453	Novel DORGE-TSG	0.853830635489832	genistein	PC3	6h	10.0μM	0.00826701	0.999731	0.80452	0.0
RAD50	10111	Novel DORGE-TSG	0.773121773635498	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	0.77167	2.373605506764776E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	trichostatinA	MCF7	6h	1.0μM	2.59726E-19	1.23283E-18	0.703881	2.809778027535825E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	tanespimycin	MCF7	6h	1.0μM	8.98768E-12	6.33158E-11	0.425026	2.959455460195324E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	LY-294002	MCF7	6h	10.0μM	7.54904E-10	5.52782E-9	0.381491	3.629764065335753E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	helveticoside	MCF7	6h	7.4μM	9.23495E-9	1.16439E-7	1.21627	3.834355828220859E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	trichostatinA	PC3	6h	0.1μM	9.38112E-9	2.2853E-8	0.314447	2.787068004459309E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	lanatosideC	MCF7	6h	4.0μM	6.08618E-8	5.41618E-7	1.06162	3.498950314905528E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	digoxigenin	MCF7	6h	10.2μM	1.28805E-7	1.65373E-6	1.09771	4.154549231408392E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	trichostatinA	PC3	6h	1.0μM	1.48572E-6	4.87701E-6	0.400318	2.996703626011388E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	geldanamycin	MCF7	6h	1.0μM	3.66421E-6	2.62595E-5	0.439697	3.961965134706815E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	15-deltaprostaglandinJ2	HL60	6h	10.0μM	7.5359E-6	1.25844E-4	0.775325	6.729475100942127E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	trichostatinA	HL60	6h	1.0μM	5.14059E-5	2.07508E-4	0.678062	4.340277777777778E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	valproicacid	MCF7	6h	1000.0μM	1.71902E-4	0.00645167	0.342757	0.002267573696145125
RAD50	10111	Novel DORGE-TSG	0.773121773635498	alvespimycin	MCF7	6h	0.1μM	3.90626E-4	0.00251281	0.33399	5.770340450086555E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	tanespimycin	HL60	6h	1.0μM	0.00134968	0.00597825	0.299182	5.01002004008016E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	LY-294002	HL60	6h	10.0μM	0.00200573	0.0114745	0.290197	6.345177664974619E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	chlorpromazine	MCF7	6h	1.0μM	0.00224811	0.572498	0.275101	0.0
RAD50	10111	Novel DORGE-TSG	0.773121773635498	valproicacid	HL60	6h	500.0μM	0.00263689	0.0201261	0.486527	6.596306068601583E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	fulvestrant	MCF7	6h	1.0μM	0.00278864	0.0152633	0.219536	6.825938566552901E-4
RAD50	10111	Novel DORGE-TSG	0.773121773635498	acacetin	MCF7	6h	14.0μM	0.00356244	0.0920781	0.479241	0.00425531914893617
RAD50	10111	Novel DORGE-TSG	0.773121773635498	ethotoin	MCF7	6h	19.6μM	0.00425759	0.166411	0.392902	0.05555555555555555
RAD50	10111	Novel DORGE-TSG	0.773121773635498	geldanamycin	HL60	6h	1.0μM	0.00585195	0.0389119	0.424114	7.501875468867217E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trichostatinA	MCF7	6h	0.1μM	2.39643E-22	6.14975E-22	0.273488	2.373605506764776E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trichostatinA	PC3	6h	0.1μM	5.10513E-18	1.7306E-17	0.398357	2.787068004459309E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	LY-294002	MCF7	6h	10.0μM	3.13661E-15	5.04671E-14	0.401557	3.629764065335753E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	LY-294002	PC3	6h	10.0μM	2.5531E-10	3.04131E-8	0.724858	4.699248120300752E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trichostatinA	PC3	6h	1.0μM	1.74794E-9	7.99196E-9	0.359276	2.996703626011388E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	fluphenazine	MCF7	6h	10.0μM	5.37772E-7	3.0137E-5	0.368109	7.541478129713424E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	thioridazine	HL60	6h	10.0μM	6.6015E-7	4.91716E-5	0.621544	7.993605115907274E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	thioridazine	MCF7	6h	10.0μM	5.5847E-6	6.61708E-5	0.312506	4.428697962798937E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trifluoperazine	MCF7	6h	10.0μM	1.44401E-5	2.9537E-4	0.301711	5.824111822947001E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	gossypol	MCF7	6h	7.8μM	3.17001E-5	8.70597E-4	0.56958	8.620689655172414E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trichostatinA	MCF7	6h	1.0μM	3.67002E-5	8.02015E-5	0.169576	2.809778027535825E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	prochlorperazine	HL60	6h	10.0μM	1.0266E-4	0.0104755	0.377493	0.00980392156862745
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	trifluoperazine	HL60	6h	10.0μM	2.20432E-4	0.0209343	0.37999	0.007407407407407408
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	wortmannin	HL60	6h	0.01μM	2.36134E-4	0.0386543	0.364897	0.01136363636363636
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	wortmannin	MCF7	6h	0.01μM	2.52586E-4	0.00271752	0.226213	7.390983000739098E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	sirolimus	PC3	6h	0.1μM	3.29738E-4	0.00539064	0.368753	6.915629322268327E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	ionomycin	MCF7	6h	2.0μM	3.76706E-4	0.00514271	0.532753	4.340277777777778E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	thioridazine	PC3	6h	10.0μM	3.91892E-4	0.00780084	0.4583	0.001420454545454545
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	genistein	MCF7	6h	10.0μM	8.36376E-4	0.025884	0.204541	0.00308641975308642
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	troglitazone	PC3	6h	10.0μM	8.56406E-4	0.0273798	0.370652	0.003508771929824561
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	sirolimus	MCF7	6h	0.1μM	0.00148343	0.00660299	0.13438	4.199916001679967E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	valproicacid	MCF7	6h	500.0μM	0.00488338	0.0556866	0.194313	0.001785714285714286
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	rottlerin	MCF7	6h	10.0μM	0.00572485	0.0601036	0.347449	0.001055966209081309
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	phenoxybenzamine	MCF7	6h	11.8μM	0.00598122	0.0227839	0.34398	5.060728744939271E-4
PSMD1	5707	Novel DORGE-TSG	0.751917836362751	loperamide	MCF7	6h	7.8μM	0.00629912	0.083995	0.305953	0.003378378378378379
HTT	3064	Novel DORGE-TSG	0.756042544510901	sirolimus	MCF7	6h	0.1μM	2.18662E-6	2.02108E-5	0.307248	4.199916001679967E-4
HTT	3064	Novel DORGE-TSG	0.756042544510901	thioridazine	MCF7	6h	10.0μM	0.0026426	0.0126448	0.271089	4.428697962798937E-4
HTT	3064	Novel DORGE-TSG	0.756042544510901	cephaeline	MCF7	6h	6.0μM	0.00374353	0.00880902	0.357566	3.364737550471063E-4
HTT	3064	Novel DORGE-TSG	0.756042544510901	LY-294002	MCF7	6h	10.0μM	0.00814716	0.0210506	0.137373	3.629764065335753E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	helveticoside	MCF7	6h	7.4μM	4.22094E-10	8.10381E-9	1.33354	3.834355828220859E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	lanatosideC	MCF7	6h	4.0μM	1.85767E-9	2.49313E-8	1.25974	3.498950314905528E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	tanespimycin	MCF7	6h	1.0μM	6.87092E-8	3.19914E-7	0.419946	2.959455460195324E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	geldanamycin	MCF7	6h	1.0μM	3.35023E-5	1.97853E-4	0.527131	3.961965134706815E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	alvespimycin	MCF7	6h	0.1μM	4.58603E-5	3.9321E-4	0.5225	5.770340450086555E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	methylbenzethoniumchloride	MCF7	6h	8.6μM	4.61003E-5	0.00288208	0.697757	0.001626016260162602
CAMTA1	23261	CGC-TSG	0.625874960645135	cephaeline	MCF7	6h	6.0μM	1.13903E-4	3.54355E-4	0.735688	3.364737550471063E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	digoxigenin	MCF7	6h	10.2μM	1.55655E-4	8.3904E-4	0.918642	4.154549231408392E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	gossypol	MCF7	6h	7.8μM	3.70796E-4	0.0058616	0.661332	8.620689655172414E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	solasodine	MCF7	6h	9.6μM	4.90737E-4	0.111747	0.527622	0.0
CAMTA1	23261	CGC-TSG	0.625874960645135	fulvestrant	MCF7	6h	1.0μM	8.16729E-4	0.00545114	0.320301	6.825938566552901E-4
CAMTA1	23261	CGC-TSG	0.625874960645135	AG-013608	MCF7	6h	10.0μM	0.00197354	0.311803	0.643442	0.0
CAMTA1	23261	CGC-TSG	0.625874960645135	LY-294002	MCF7	6h	10.0μM	0.00410761	0.0112117	0.204796	3.629764065335753E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	fulvestrant	MCF7	6h	1.0μM	4.36209E-15	3.37073E-13	0.508049	6.825938566552901E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	fulvestrant	MCF7	6h	0.01μM	2.62958E-8	1.75885E-6	0.458278	0.001269035532994924
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	cephaeline	MCF7	6h	6.0μM	2.50117E-7	1.2348E-6	0.609543	3.364737550471063E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	LY-294002	MCF7	6h	10.0μM	9.89913E-5	3.56249E-4	0.163052	3.629764065335753E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	phenoxybenzamine	MCF7	6h	11.8μM	1.12124E-4	7.38844E-4	0.476157	5.060728744939271E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	LY-294002	PC3	6h	10.0μM	1.4584E-4	0.0013335	0.331147	4.699248120300752E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	tanespimycin	HL60	6h	1.0μM	3.18175E-4	0.00168803	0.29302	5.01002004008016E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	lycorine	MCF7	6h	12.4μM	4.27936E-4	0.00483556	0.564228	6.381620931716656E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	sirolimus	MCF7	6h	0.1μM	4.5622E-4	0.00232998	0.169352	4.199916001679967E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	sirolimus	PC3	6h	0.1μM	0.00404659	0.0346005	0.299404	6.915629322268327E-4
SLC2A1	6513	Novel DORGE-TSG	0.971984990473003	clofazimine	MCF7	6h	8.4μM	0.00578467	0.116452	0.286358	0.006535947712418301
ABLIM1	3983	Novel DORGE-TSG	0.891002758904308	cephaeline	MCF7	6h	6.0μM	1.08055E-9	9.30963E-9	1.16385	3.364737550471063E-4
ABLIM1	3983	Novel DORGE-TSG	0.891002758904308	LY-294002	MCF7	6h	10.0μM	2.8091E-7	1.4586E-6	0.322329	3.629764065335753E-4
ABLIM1	3983	Novel DORGE-TSG	0.891002758904308	phenoxybenzamine	MCF7	6h	11.8μM	3.3408E-6	3.42929E-5	0.772809	5.060728744939271E-4
ABLIM1	3983	Novel DORGE-TSG	0.891002758904308	thioridazine	MCF7	6h	10.0μM	3.93047E-6	4.87041E-5	0.537534	4.428697962798937E-4
ABLIM1	3983	Novel DORGE-TSG	0.891002758904308	digoxigenin	MCF7	6h	10.2μM	6.48488E-6	5.1629E-5	0.880752	4.154549231408392E-4
